SNP_marker,chr,pos,start,end
chr4:657366,4,657366,628582,700621
chr4:664414,4,664414,653336,697118
chr4:664414,4,664414,637663,700621
chr4:664414,4,664414,140862,725461
chr4:664414,4,664414,653336,674432
chr4:664414,4,664414,653336,667976
chr4:664414,4,664414,414243,1219509
chr4:664414,4,664414,135298,1323775
chr4:664414,4,664414,200994,744534
chr4:664414,4,664414,653336,683941
chr4:664414,4,664414,325302,697118
chr4:664414,4,664414,643151,703521
chr4:664414,4,664414,40439,697118
chr4:664414,4,664414,637663,681251
chr4:664414,4,664414,135298,767443
chr4:664414,4,664414,318487,1290073
chr4:664414,4,664414,135298,911925
chr4:664414,4,664414,607097,944445
chr4:664414,4,664414,637663,744534
chr4:664414,4,664414,653336,678773
chr4:664414,4,664414,657366,681304
chr4:664414,4,664414,637663,678773
chr4:664414,4,664414,637663,696696
chr4:664414,4,664414,628602,696696
chr4:664414,4,664414,653336,700621
chr4:664414,4,664414,339391,697118
chr4:664414,4,664414,611056,697118
chr4:671424,4,671424,551387,700621
chr4:671424,4,671424,638634,687632
chr4:671424,4,671424,653336,674432
chr4:671424,4,671424,653336,678773
chr4:671424,4,671424,653336,700621
chr4:671424,4,671424,671424,687632
chr4:671424,4,671424,653336,781689
chr4:671424,4,671424,140862,690684
chr4:671424,4,671424,551387,680244
chr4:671424,4,671424,653336,1489201
chr4:671424,4,671424,202127,697118
chr4:671424,4,671424,664414,697118
chr4:671424,4,671424,318487,1065086
chr4:671424,4,671424,653246,700621
chr4:671424,4,671424,135298,700621
chr4:671424,4,671424,564066,700621
chr4:671424,4,671424,229042,1410138
chr4:671424,4,671424,657366,700621
chr4:671424,4,671424,653336,696696
chr4:671424,4,671424,629042,678773
chr4:671424,4,671424,653336,692323
chr4:674432,4,674432,671424,700621
chr4:674432,4,674432,636879,683941
chr4:674432,4,674432,671424,697118
chr4:674432,4,674432,628602,681304
chr4:674432,4,674432,636879,695576
chr4:674432,4,674432,653336,697118
chr4:674432,4,674432,653336,681304
chr4:674432,4,674432,671424,691713
chr4:674432,4,674432,553651,1175302
chr4:674432,4,674432,637663,700621
chr4:674432,4,674432,653336,700621
chr4:678773,4,678773,653336,687632
chr4:678773,4,678773,636879,1058179
chr4:678773,4,678773,637663,681304
chr4:678773,4,678773,19638,1154412
chr4:678773,4,678773,623966,683918
chr4:678773,4,678773,653246,700621
chr4:678773,4,678773,671424,681304
chr4:678773,4,678773,674432,687632
chr4:678773,4,678773,671424,695576
chr4:678773,4,678773,671424,700621
chr4:678773,4,678773,587932,693401
chr4:678773,4,678773,614738,789241
chr4:678773,4,678773,657366,687632
chr4:678773,4,678773,637663,1251938
chr4:678773,4,678773,623966,695576
chr4:678773,4,678773,674432,683918
chr4:678773,4,678773,624969,680490
chr4:678773,4,678773,674432,678773
chr4:678773,4,678773,653336,700621
chr4:678773,4,678773,671424,696696
chr4:678773,4,678773,624969,695576
chr4:678773,4,678773,622563,1394087
chr4:678773,4,678773,653336,681251
chr4:678773,4,678773,143902,687632
chr4:678773,4,678773,628602,683941
chr4:680244,4,680244,617842,781689
chr4:680244,4,680244,657366,695576
chr4:680244,4,680244,653336,1128837
chr4:680244,4,680244,131989,759809
chr4:680244,4,680244,680244,687632
chr4:680244,4,680244,637663,700621
chr4:680244,4,680244,678773,695576
chr4:680244,4,680244,609152,781689
chr4:680244,4,680244,653336,746550
chr4:680244,4,680244,680244,690684
chr4:680244,4,680244,80056,700621
chr4:680244,4,680244,674432,700621
chr4:680244,4,680244,680244,683941
chr4:680244,4,680244,680244,746550
chr4:680244,4,680244,628602,697118
chr4:680244,4,680244,653336,700621
chr4:680244,4,680244,664414,687632
chr4:680244,4,680244,680244,697118
chr4:680244,4,680244,643151,700621
chr4:680244,4,680244,45363,700621
chr4:680244,4,680244,671424,781689
chr4:680244,4,680244,671424,740178
chr4:680244,4,680244,566483,690684
chr4:680244,4,680244,680244,695576
chr4:680244,4,680244,600764,683941
chr4:680244,4,680244,678773,719860
chr4:680244,4,680244,628582,961077
chr4:680423,4,680423,680244,683941
chr4:680423,4,680423,671424,683941
chr4:680423,4,680423,424905,1385310
chr4:680423,4,680423,671424,769848
chr4:680423,4,680423,637663,690684
chr4:680423,4,680423,629042,690684
chr4:680423,4,680423,653336,690684
chr4:680423,4,680423,653336,700621
chr4:680423,4,680423,678773,690684
chr4:680423,4,680423,680244,690684
chr4:680423,4,680423,33904,687632
chr4:680423,4,680423,680244,700621
chr4:680423,4,680423,624969,683941
chr4:680423,4,680423,131989,690684
chr4:680423,4,680423,674432,695576
chr4:680423,4,680423,193364,700621
chr4:680423,4,680423,674432,690684
chr4:680423,4,680423,553651,781689
chr4:680423,4,680423,671424,691713
chr4:681251,4,681251,230893,690684
chr4:681251,4,681251,674432,700621
chr4:681251,4,681251,599731,996583
chr4:681251,4,681251,653336,700621
chr4:681251,4,681251,680244,683941
chr4:681251,4,681251,680244,690684
chr4:681251,4,681251,671424,696696
chr4:681251,4,681251,674432,717377
chr4:681251,4,681251,624969,697118
chr4:681251,4,681251,637663,700621
chr4:681251,4,681251,166100,740795
chr4:681251,4,681251,638634,697118
chr4:681251,4,681251,653246,691713
chr4:681251,4,681251,46068,700621
chr4:681251,4,681251,680244,750684
chr4:681251,4,681251,671424,1171430
chr4:681251,4,681251,680244,697118
chr4:681251,4,681251,680244,681304
chr4:681251,4,681251,408416,700621
chr4:681251,4,681251,600764,683941
chr4:681251,4,681251,404459,1392190
chr4:681251,4,681251,601683,687632
chr4:681251,4,681251,400669,713336
chr4:681251,4,681251,628582,1394087
chr4:681251,4,681251,431267,1497214
chr4:681251,4,681251,361672,1332967
chr4:681251,4,681251,671424,690684
chr4:681251,4,681251,680244,687632
chr4:681251,4,681251,559461,781689
chr4:681251,4,681251,657366,700621
chr4:681251,4,681251,40965,1286166
chr4:681251,4,681251,671424,691713
chr4:681251,4,681251,678773,690684
chr4:681251,4,681251,624969,683941
chr4:681251,4,681251,680244,751285
chr4:681251,4,681251,678773,683941
chr4:681251,4,681251,671424,700621
chr4:681251,4,681251,671424,697118
chr4:681251,4,681251,415049,700621
chr4:681251,4,681251,680244,719959
chr4:681304,4,681304,620090,696696
chr4:681304,4,681304,671424,755819
chr4:681304,4,681304,581521,769943
chr4:681304,4,681304,622563,691713
chr4:681304,4,681304,680244,700621
chr4:681304,4,681304,674432,700621
chr4:681304,4,681304,678773,695576
chr4:681304,4,681304,637663,697118
chr4:681304,4,681304,601251,690684
chr4:681304,4,681304,671424,695576
chr4:681304,4,681304,678773,693401
chr4:681304,4,681304,680244,697118
chr4:681304,4,681304,678773,690684
chr4:681304,4,681304,671424,697118
chr4:681304,4,681304,664414,700621
chr4:681304,4,681304,674432,695576
chr4:681304,4,681304,618461,713336
chr4:681304,4,681304,624163,700621
chr4:681304,4,681304,678773,697118
chr4:683918,4,683918,680244,695576
chr4:683918,4,683918,680244,697118
chr4:683918,4,683918,680244,690684
chr4:683918,4,683918,671424,683941
chr4:683918,4,683918,680244,710996
chr4:683918,4,683918,62075,700621
chr4:683918,4,683918,637663,1124465
chr4:683918,4,683918,671424,778909
chr4:683918,4,683918,551387,700621
chr4:683918,4,683918,178453,697118
chr4:683918,4,683918,178453,1381192
chr4:683918,4,683918,674432,697118
chr4:683918,4,683918,587932,1357207
chr4:683941,4,683941,680244,713336
chr4:683941,4,683941,623966,700621
chr4:683941,4,683941,680244,683941
chr4:683941,4,683941,553651,697118
chr4:683941,4,683941,628602,1128837
chr4:683941,4,683941,653336,700621
chr4:683941,4,683941,143653,697118
chr4:683941,4,683941,185256,697118
chr4:683941,4,683941,622563,700621
chr4:685659,4,685659,683918,687632
chr4:685659,4,685659,657366,700621
chr4:685659,4,685659,653336,700621
chr4:685659,4,685659,680244,697118
chr4:685659,4,685659,681251,697118
chr4:685659,4,685659,643151,713336
chr4:685659,4,685659,653336,1060010
chr4:689337,4,689337,637663,700621
chr4:689337,4,689337,680244,783598
chr4:689337,4,689337,653336,700621
chr4:689337,4,689337,674432,700621
chr4:689337,4,689337,671424,696696
chr4:689337,4,689337,478092,697118
chr4:690684,4,690684,680244,700621
chr4:690684,4,690684,664414,700621
chr4:690684,4,690684,587932,769848
chr4:690684,4,690684,674432,700621
chr4:690684,4,690684,638815,700621
chr4:690684,4,690684,638634,700621
chr4:690684,4,690684,653336,700621
chr4:690684,4,690684,629042,697118
chr4:690684,4,690684,589440,696696
chr4:690684,4,690684,157424,769328
chr4:690684,4,690684,629042,696696
chr4:690684,4,690684,622563,700621
chr4:690684,4,690684,564066,700621
chr4:690684,4,690684,671424,697118
chr4:690684,4,690684,592072,697118
chr4:690684,4,690684,357632,710996
chr4:691713,4,691713,591983,697118
chr4:691713,4,691713,680244,700621
chr4:691713,4,691713,135298,700621
chr4:691713,4,691713,680244,740249
chr4:691713,4,691713,167521,710996
chr4:691713,4,691713,638815,700621
chr4:691713,4,691713,148986,700621
chr4:691930,4,691930,674432,697118
chr4:691930,4,691930,484028,1072384
chr4:691930,4,691930,156943,769943
chr4:691930,4,691930,674432,700621
chr4:691930,4,691930,683941,725461
chr4:691930,4,691930,653336,697118
chr4:691930,4,691930,657366,700621
chr4:691930,4,691930,541543,697118
chr4:692593,4,692593,674432,1296240
chr4:694033,4,694033,671424,700621
chr4:694033,4,694033,680244,697118
chr4:694033,4,694033,653336,700621
chr4:694033,4,694033,158137,700621
chr4:694033,4,694033,685659,697118
chr4:695620,4,695620,685659,710996
chr4:695620,4,695620,694033,696696
chr4:695620,4,695620,638634,700621
chr4:695620,4,695620,680244,700621
chr4:695620,4,695620,689337,700621
chr4:695620,4,695620,657366,700621
chr4:695620,4,695620,671424,700621
chr4:695620,4,695620,388147,700621
chr4:695620,4,695620,135298,767443
chr4:695620,4,695620,657366,727626
chr4:695620,4,695620,671424,717377
chr4:695620,4,695620,680244,1343249
chr4:697118,4,697118,331098,759809
chr4:697118,4,697118,680244,766886
chr4:697118,4,697118,690684,700621
chr4:697118,4,697118,418963,769943
chr4:697118,4,697118,657366,700621
chr4:697118,4,697118,695620,697118
chr4:697118,4,697118,653336,697118
chr4:697118,4,697118,638634,759809
chr4:697118,4,697118,691713,700621
chr4:697118,4,697118,683941,700621
chr4:697118,4,697118,653336,708514
chr4:697118,4,697118,637663,1059399
chr4:697118,4,697118,135298,1507078
chr4:697118,4,697118,674432,697118
chr4:697118,4,697118,680244,1144484
chr4:697118,4,697118,680244,700621
chr4:697118,4,697118,554971,700621
chr4:697118,4,697118,172151,831877
chr4:697118,4,697118,628602,700621
chr4:697118,4,697118,135298,700621
chr4:697118,4,697118,685659,833173
chr4:697118,4,697118,691713,697118
chr4:697118,4,697118,580006,700621
chr4:697118,4,697118,685659,700621
chr4:697118,4,697118,657366,725461
chr4:697118,4,697118,671424,700621
chr4:697118,4,697118,680244,697118
chr4:697118,4,697118,685659,703521
chr4:697118,4,697118,680244,759809
chr4:697118,4,697118,664414,700621
chr4:697118,4,697118,685659,697118
chr4:697118,4,697118,680244,906490
chr4:697118,4,697118,172927,700621
chr4:697118,4,697118,551387,710996
chr4:697118,4,697118,695620,728470
chr4:697118,4,697118,653336,767443
chr4:697118,4,697118,414243,700621
chr4:697118,4,697118,481074,700621
chr4:697118,4,697118,681304,697118
chr4:697118,4,697118,638815,975156
chr4:697118,4,697118,664414,707926
chr4:697118,4,697118,680244,750684
chr4:697118,4,697118,637663,759809
chr4:697118,4,697118,638634,740795
chr4:697118,4,697118,553651,700621
chr4:697118,4,697118,591435,1359163
chr4:697118,4,697118,564066,713336
chr4:697118,4,697118,657366,1060010
chr4:697118,4,697118,366354,926737
chr4:700621,4,700621,671424,767443
chr4:700621,4,700621,607474,700621
chr4:700621,4,700621,671424,700621
chr4:700621,4,700621,680244,769848
chr4:700621,4,700621,202127,717377
chr4:700621,4,700621,691713,781689
chr4:700621,4,700621,681251,700621
chr4:700621,4,700621,148986,703521
chr4:700621,4,700621,680423,717377
chr4:700621,4,700621,671424,703521
chr4:700621,4,700621,680244,703521
chr4:700621,4,700621,178453,1420155
chr4:700621,4,700621,286258,727626
chr4:700621,4,700621,538149,703521
chr4:700621,4,700621,685659,700621
chr4:700621,4,700621,637663,759809
chr4:700621,4,700621,680244,710996
chr4:700621,4,700621,657366,700621
chr4:700621,4,700621,622563,703521
chr4:700621,4,700621,270858,781689
chr4:700621,4,700621,653336,729422
chr4:703386,4,703386,703386,703386
chr4:703386,4,703386,26950,1004080
chr4:703386,4,703386,135298,1357207
chr4:703386,4,703386,570044,861441
chr4:703386,4,703386,695620,729422
chr4:703386,4,703386,657366,728470
chr4:703386,4,703386,703386,1470381
chr4:703386,4,703386,678773,717377
chr4:703386,4,703386,685659,1011970
chr4:703386,4,703386,680244,759809
chr4:703386,4,703386,164013,1499290
chr4:703521,4,703521,689337,719959
chr4:703521,4,703521,703386,755819
chr4:703521,4,703521,703386,759809
chr4:703521,4,703521,678773,753375
chr4:703521,4,703521,567417,744534
chr4:703521,4,703521,680244,713336
chr4:703521,4,703521,681251,714933
chr4:703521,4,703521,680244,769943
chr4:703521,4,703521,636879,1171430
chr4:703521,4,703521,653336,911925
chr4:706032,4,706032,703386,767443
chr4:706032,4,706032,703521,714933
chr4:708514,4,708514,685659,751891
chr4:708514,4,708514,637663,717377
chr4:709553,4,709553,637663,759809
chr4:709553,4,709553,671424,746550
chr4:709553,4,709553,703386,1394087
chr4:709553,4,709553,629042,719959
chr4:713336,4,713336,689337,1144484
chr4:713336,4,713336,637663,767443
chr4:719380,4,719380,717840,725461
chr4:719380,4,719380,628602,1459840
chr4:719959,4,719959,708514,1357207
chr4:721283,4,721283,713336,759809
chr4:722776,4,722776,721283,723345
chr4:722776,4,722776,680244,926737
chr4:722776,4,722776,717840,769848
chr4:722776,4,722776,703386,769848
chr4:723847,4,723847,637663,1072962
chr4:723847,4,723847,703386,1059459
chr4:724610,4,724610,723847,730340
chr4:724610,4,724610,703521,744534
chr4:725095,4,725095,135298,769328
chr4:725095,4,725095,691713,767443
chr4:725095,4,725095,717840,1316641
chr4:725095,4,725095,21510,781689
chr4:725095,4,725095,695620,753495
chr4:725095,4,725095,703521,1080944
chr4:725095,4,725095,680244,1312702
chr4:725095,4,725095,657366,759809
chr4:725095,4,725095,653336,1077718
chr4:725095,4,725095,703521,759809
chr4:725095,4,725095,193723,1059459
chr4:725095,4,725095,717840,759809
chr4:725095,4,725095,705139,769848
chr4:725095,4,725095,703386,769848
chr4:726762,4,726762,424905,769328
chr4:726762,4,726762,719380,740178
chr4:726762,4,726762,714933,1064285
chr4:727685,4,727685,722776,747733
chr4:730611,4,730611,703521,826324
chr4:731928,4,731928,722776,769328
chr4:732994,4,732994,131141,1381192
chr4:732994,4,732994,697118,778909
chr4:732994,4,732994,653336,781689
chr4:732994,4,732994,717840,783598
chr4:732994,4,732994,637663,831877
chr4:740178,4,740178,671424,817854
chr4:740178,4,740178,719959,767443
chr4:740249,4,740249,719959,759809
chr4:740249,4,740249,719959,911925
chr4:740275,4,740275,700621,766886
chr4:740275,4,740275,703386,1080944
chr4:741444,4,741444,680244,759809
chr4:744041,4,744041,637663,759809
chr4:744041,4,744041,680244,767007
chr4:745766,4,745766,745766,747029
chr4:745766,4,745766,155661,789241
chr4:747674,4,747674,703386,769848
chr4:747733,4,747733,740275,750684
chr4:749263,4,749263,740178,759809
chr4:749263,4,749263,703386,769943
chr4:749852,4,749852,671424,781689
chr4:750696,4,750696,703386,1349687
chr4:750698,4,750698,719959,767007
chr4:750698,4,750698,728391,765852
chr4:751326,4,751326,727685,759809
chr4:751326,4,751326,721283,783598
chr4:753137,4,753137,723847,769943
chr4:753137,4,753137,680244,767443
chr4:753137,4,753137,717840,769848
chr4:753137,4,753137,370499,1058335
chr4:753137,4,753137,719959,769848
chr4:753137,4,753137,388221,1060010
chr4:759809,4,759809,725095,778909
chr4:759809,4,759809,703386,1080944
chr4:759809,4,759809,367885,1128837
chr4:759809,4,759809,680244,781689
chr4:759809,4,759809,388221,1124465
chr4:759809,4,759809,424905,1347437
chr4:759809,4,759809,721283,781689
chr4:759809,4,759809,713336,769328
chr4:759809,4,759809,703386,769848
chr4:759809,4,759809,576758,802858
chr4:765852,4,765852,639037,781689
chr4:765852,4,765852,720993,1127922
chr4:765852,4,765852,248899,789241
chr4:765852,4,765852,722776,831877
chr4:766886,4,766886,717840,778909
chr4:766886,4,766886,730611,781689
chr4:766886,4,766886,725095,1171430
chr4:766886,4,766886,19638,996583
chr4:767007,4,767007,714933,794603
chr4:767007,4,767007,717840,830754
chr4:767007,4,767007,88301,1476051
chr4:767007,4,767007,637663,832289
chr4:767117,4,767117,370148,831877
chr4:767117,4,767117,388221,1110371
chr4:767117,4,767117,717840,781689
chr4:767117,4,767117,759809,811890
chr4:768037,4,768037,405368,789241
chr4:768037,4,768037,703386,836028
chr4:768037,4,768037,88301,1344490
chr4:768037,4,768037,730611,806584
chr4:768037,4,768037,680244,1476502
chr4:768037,4,768037,381770,781689
chr4:768037,4,768037,397927,857627
chr4:768037,4,768037,408416,1058335
chr4:768037,4,768037,727685,769848
chr4:768037,4,768037,722776,826324
chr4:769328,4,769328,755257,781689
chr4:769328,4,769328,731928,857627
chr4:769328,4,769328,166634,1275780
chr4:769328,4,769328,725095,794603
chr4:769328,4,769328,192247,1346537
chr4:769328,4,769328,730611,832289
chr4:769848,4,769848,135409,802858
chr4:769848,4,769848,637663,1058179
chr4:769848,4,769848,99929,1296240
chr4:769943,4,769943,768037,1080944
chr4:769943,4,769943,769943,769943
chr4:769943,4,769943,768037,789241
chr4:769943,4,769943,404459,794603
chr4:769943,4,769943,755819,794603
chr4:769943,4,769943,131141,794603
chr4:769943,4,769943,227035,1213560
chr4:769943,4,769943,755257,781689
chr4:769943,4,769943,767117,826324
chr4:769943,4,769943,140862,836028
chr4:769943,4,769943,708514,849796
chr4:769943,4,769943,765852,838720
chr4:769943,4,769943,703386,794603
chr4:769943,4,769943,99245,1499852
chr4:769943,4,769943,730611,830274
chr4:769943,4,769943,628602,836028
chr4:769943,4,769943,749263,1381192
chr4:769943,4,769943,732994,831877
chr4:769943,4,769943,135298,1394087
chr4:769943,4,769943,140862,794603
chr4:769943,4,769943,637663,861441
chr4:769943,4,769943,636879,826324
chr4:769943,4,769943,751326,794603
chr4:769943,4,769943,703386,1357207
chr4:769943,4,769943,747733,810372
chr4:770352,4,770352,770352,778909
chr4:770352,4,770352,697118,911925
chr4:781103,4,781103,745766,789241
chr4:781103,4,781103,768037,830274
chr4:795537,4,795537,795537,810372
chr4:796104,4,796104,769943,836028
chr4:813091,4,813091,810443,826324
chr4:814423,4,814423,413029,836028
chr4:814423,4,814423,726762,832289
chr4:814423,4,814423,691713,833173
chr4:817854,4,817854,814423,826324
chr4:817854,4,817854,812947,833173
chr4:817854,4,817854,405368,1381192
chr4:828748,4,828748,828748,830274
chr4:830619,4,830619,541221,849796
chr4:831133,4,831133,813091,836028
chr4:833173,4,833173,723847,952329
chr4:833173,4,833173,747029,1036179
chr4:836028,4,836028,836028,836028
chr4:838720,4,838720,769943,844958
chr4:838720,4,838720,765852,911925
chr4:844178,4,844178,413029,926737
chr4:845136,4,845136,225458,1318845
chr4:845494,4,845494,836148,849796
chr4:848136,4,848136,817682,911925
chr4:848136,4,848136,723847,870200
chr4:849796,4,849796,131453,911925
chr4:851053,4,851053,720993,928575
chr4:851282,4,851282,357632,926737
chr4:857627,4,857627,843659,906490
chr4:857627,4,857627,551387,911925
chr4:861441,4,861441,843707,878249
chr4:867984,4,867984,859170,893485
chr4:868916,4,868916,860711,893485
chr4:869651,4,869651,657366,911925
chr4:870699,4,870699,869651,878026
chr4:878249,4,878249,870699,878249
chr4:878249,4,878249,878249,878249
chr4:887044,4,887044,861441,893485
chr4:887044,4,887044,851282,910688
chr4:890069,4,890069,890069,900294
chr4:893751,4,893751,680244,911925
chr4:894453,4,894453,413029,911925
chr4:894785,4,894785,843659,911925
chr4:896181,4,896181,636879,965626
chr4:901107,4,901107,765852,1004080
chr4:901107,4,901107,174887,957589
chr4:906490,4,906490,893751,910688
chr4:906490,4,906490,866436,930803
chr4:906490,4,906490,680244,911925
chr4:911925,4,911925,857627,1056784
chr4:911925,4,911925,847796,911925
chr4:911925,4,911925,851053,926737
chr4:911925,4,911925,221090,965626
chr4:922174,4,922174,211301,1381192
chr4:926737,4,926737,424905,952329
chr4:926855,4,926855,926855,930803
chr4:926855,4,926855,893751,938323
chr4:928756,4,928756,928756,929778
chr4:929778,4,929778,868916,952329
chr4:930823,4,930823,860711,957589
chr4:931376,4,931376,928756,931376
chr4:931376,4,931376,922174,952329
chr4:931376,4,931376,922174,1006085
chr4:934187,4,934187,201643,939122
chr4:934187,4,934187,923675,993025
chr4:935138,4,935138,934187,955831
chr4:935955,4,935955,541221,996583
chr4:937875,4,937875,929196,944445
chr4:939122,4,939122,926855,952329
chr4:948413,4,948413,901107,957589
chr4:948413,4,948413,890069,959283
chr4:949789,4,949789,63300,998484
chr4:949789,4,949789,115009,1045331
chr4:955222,4,955222,949789,959283
chr4:955831,4,955831,331098,998484
chr4:955831,4,955831,948413,1004080
chr4:956734,4,956734,628582,998628
chr4:956734,4,956734,941063,980835
chr4:956734,4,956734,212608,1011970
chr4:956734,4,956734,934187,998628
chr4:956734,4,956734,51735,996583
chr4:959283,4,959283,939122,998628
chr4:959283,4,959283,959283,998484
chr4:959283,4,959283,955222,1004080
chr4:959283,4,959283,955831,1221065
chr4:960835,4,960835,959283,1004080
chr4:960835,4,960835,955222,1026744
chr4:960835,4,960835,956734,1026744
chr4:961189,4,961189,934187,1072576
chr4:961234,4,961234,956734,1004080
chr4:961234,4,961234,960835,1008697
chr4:961561,4,961561,680244,1429122
chr4:961561,4,961561,959283,1011970
chr4:962280,4,962280,960835,975156
chr4:962280,4,962280,934187,1037205
chr4:963941,4,963941,955222,993025
chr4:965626,4,965626,938323,1019310
chr4:969630,4,969630,955222,998628
chr4:969630,4,969630,960835,993025
chr4:969630,4,969630,955222,1004080
chr4:969630,4,969630,318487,1019310
chr4:969630,4,969630,325079,1036179
chr4:975156,4,975156,975156,980835
chr4:975156,4,975156,955222,993025
chr4:975156,4,975156,969630,993025
chr4:975156,4,975156,959283,977428
chr4:975156,4,975156,959283,1055136
chr4:975156,4,975156,160731,1008697
chr4:977428,4,977428,969630,993025
chr4:977428,4,977428,960835,993025
chr4:977428,4,977428,961189,1004080
chr4:977428,4,977428,911925,1342485
chr4:977428,4,977428,955222,996583
chr4:979983,4,979983,979983,980835
chr4:979983,4,979983,977428,993025
chr4:979983,4,979983,955222,1062037
chr4:979983,4,979983,934187,1095230
chr4:979983,4,979983,388440,1013385
chr4:979983,4,979983,961189,998628
chr4:979983,4,979983,959283,1004080
chr4:979983,4,979983,426944,1008697
chr4:979983,4,979983,969630,998628
chr4:979983,4,979983,965626,996583
chr4:979983,4,979983,33211,1004080
chr4:992705,4,992705,955222,1342485
chr4:992705,4,992705,959283,1004080
chr4:992705,4,992705,956734,1008697
chr4:992705,4,992705,196851,1004080
chr4:996583,4,996583,46068,1446425
chr4:996583,4,996583,923675,1060010
chr4:996583,4,996583,587932,1004080
chr4:996583,4,996583,956734,1026744
chr4:996583,4,996583,977428,1004080
chr4:996583,4,996583,178453,1077718
chr4:996583,4,996583,926855,1080944
chr4:996583,4,996583,961189,1059080
chr4:997624,4,997624,948413,1080944
chr4:997624,4,997624,997624,998628
chr4:997624,4,997624,948413,1036179
chr4:997624,4,997624,948413,1006085
chr4:997624,4,997624,996583,998628
chr4:997624,4,997624,167521,1026744
chr4:997624,4,997624,977428,1004080
chr4:997624,4,997624,997624,998484
chr4:997624,4,997624,95862,1116905
chr4:997624,4,997624,680244,1004080
chr4:997624,4,997624,960835,1004080
chr4:997624,4,997624,975156,1004080
chr4:997624,4,997624,969630,1026744
chr4:997624,4,997624,963941,1116905
chr4:997624,4,997624,997624,1004080
chr4:997624,4,997624,961561,1011970
chr4:997624,4,997624,997624,1011970
chr4:997624,4,997624,959283,1493055
chr4:997624,4,997624,87312,1011970
chr4:998628,4,998628,996583,1013385
chr4:998628,4,998628,474320,1011970
chr4:998628,4,998628,997624,998628
chr4:998628,4,998628,979983,1047046
chr4:998628,4,998628,969630,1004080
chr4:998628,4,998628,948413,1026744
chr4:998628,4,998628,960835,1013882
chr4:998628,4,998628,62021,1080944
chr4:998628,4,998628,996583,1004080
chr4:998628,4,998628,961189,1004080
chr4:998628,4,998628,956734,1004080
chr4:998628,4,998628,960835,1058335
chr4:998628,4,998628,992705,1013385
chr4:998628,4,998628,960835,1077718
chr4:998628,4,998628,997624,1004080
chr4:998628,4,998628,996583,1006085
chr4:998628,4,998628,955222,1080523
chr4:998628,4,998628,960835,1008697
chr4:1003824,4,1003824,939122,1013882
chr4:1003824,4,1003824,969630,1004080
chr4:1003824,4,1003824,975156,1011936
chr4:1003824,4,1003824,960835,1006085
chr4:1003824,4,1003824,424905,1111863
chr4:1003824,4,1003824,955222,1016050
chr4:1006085,4,1006085,969630,1026744
chr4:1006085,4,1006085,960835,1028509
chr4:1006085,4,1006085,969630,1037205
chr4:1008843,4,1008843,1006085,1011970
chr4:1013882,4,1013882,1012657,1019310
chr4:1013882,4,1013882,131141,1051793
chr4:1026744,4,1026744,497124,1116905
chr4:1026744,4,1026744,960835,1080944
chr4:1028509,4,1028509,1006085,1047046
chr4:1036857,4,1036857,1036857,1040300
chr4:1036857,4,1036857,1012657,1051793
chr4:1037347,4,1037347,1036857,1047046
chr4:1040939,4,1040939,1037347,1060010
chr4:1047131,4,1047131,357632,1080944
chr4:1051793,4,1051793,959283,1059459
chr4:1052169,4,1052169,1051793,1052914
chr4:1052169,4,1052169,250548,1135584
chr4:1053051,4,1053051,1006085,1080944
chr4:1053051,4,1053051,934903,1080944
chr4:1053051,4,1053051,1039385,1077718
chr4:1053397,4,1053397,1053051,1055660
chr4:1053840,4,1053840,1013882,1080944
chr4:1053840,4,1053840,1013882,1059459
chr4:1053840,4,1053840,1047131,1318845
chr4:1055136,4,1055136,1006085,1059399
chr4:1055136,4,1055136,1040939,1059399
chr4:1055660,4,1055660,997624,1080944
chr4:1055678,4,1055678,405368,1103531
chr4:1056448,4,1056448,996583,1080944
chr4:1056784,4,1056784,1056448,1056784
chr4:1057123,4,1057123,1055184,1318845
chr4:1057123,4,1057123,1055184,1072384
chr4:1057123,4,1057123,1028509,1064285
chr4:1057123,4,1057123,431267,1060010
chr4:1057123,4,1057123,1054527,1171430
chr4:1057123,4,1057123,1055184,1137761
chr4:1057426,4,1057426,717840,1072962
chr4:1057426,4,1057426,391712,1335398
chr4:1057426,4,1057426,424905,1385323
chr4:1057426,4,1057426,653336,1080944
chr4:1057426,4,1057426,1051307,1077718
chr4:1057426,4,1057426,1053051,1080944
chr4:1057426,4,1057426,273171,1060010
chr4:1057526,4,1057526,1006085,1080944
chr4:1057526,4,1057526,1055184,1060010
chr4:1057526,4,1057526,1036857,1072962
chr4:1057818,4,1057818,703386,1077718
chr4:1057818,4,1057818,1039385,1127922
chr4:1058083,4,1058083,997624,1060010
chr4:1058083,4,1058083,388221,1171430
chr4:1058083,4,1058083,197574,1116586
chr4:1058335,4,1058335,1047131,1060010
chr4:1058335,4,1058335,1053397,1140861
chr4:1058335,4,1058335,1051307,1471220
chr4:1058335,4,1058335,1052169,1144484
chr4:1058335,4,1058335,1053840,1060010
chr4:1058335,4,1058335,691713,1080944
chr4:1058335,4,1058335,1047131,1080944
chr4:1058335,4,1058335,959283,1080944
chr4:1058335,4,1058335,1053051,1080944
chr4:1058335,4,1058335,847796,1108696
chr4:1058335,4,1058335,1047131,1312702
chr4:1058335,4,1058335,1053051,1080523
chr4:1058335,4,1058335,1057123,1077718
chr4:1058335,4,1058335,357632,1077718
