BETA	cis_trans	Zscore	abs_z
-0.151836	cis	-0.5166488832109337	0.5166488832109337
0.0664441	cis	0.17264953222809717	0.17264953222809717
-2.1922	cis	-6.95983665946192	6.95983665946192
-0.740884	cis	-2.376781130802584	2.376781130802584
0.0839823	cis	0.22803274613377525	0.22803274613377525
-0.193755	cis	-0.6490232969884092	0.6490232969884092
-0.501311	cis	-1.6202426773110612	1.6202426773110612
-0.561066	cis	-1.8089407162736568	1.8089407162736568
-0.627978	cis	-2.0202395729896674	2.0202395729896674
0.0779119	cis	0.20886326114141412	0.20886326114141412
0.101672	cis	0.2838943761201635	0.2838943761201635
-0.704253	cis	-2.261105490852139	2.261105490852139
-0.819528	cis	-2.625128023550879	2.625128023550879
-0.64294	cis	-2.06748750301993	2.06748750301993
0.0563757	cis	0.14085491528405902	0.14085491528405902
-0.696079	cis	-2.2352931275272248	2.2352931275272248
-0.213246	cis	-0.7105731836492736	0.7105731836492736
1.13311	cis	3.541033158004555	3.541033158004555
-0.523663	cis	-1.6908272069218375	1.6908272069218375
-1.08845	cis	-3.4743465664995723	3.4743465664995723
-0.555479	cis	-1.7912977417328817	1.7912977417328817
0.136212	cis	0.3929669267982332	0.3929669267982332
-0.739277	cis	-2.371706446698946	2.371706446698946
-0.902049	cis	-2.885717946958667	2.885717946958667
-1.02172	cis	-3.2636224406527976	3.2636224406527976
-1.17357	cis	-3.743143773034526	3.743143773034526
0.244415	cis	0.7346570600066633	0.7346570600066633
-0.924321	cis	-2.9560498476159327	2.9560498476159327
-1.13611	cis	-3.6248502655533303	3.6248502655533303
0.647091	cis	2.006252266053056	2.006252266053056
-0.0511199	cis	-0.19860134640295635	0.19860134640295635
0.135946	cis	0.3921269355278115	0.3921269355278115
-0.132063	cis	-0.45420847948894555	0.45420847948894555
-0.0975336	cis	-0.3451694021472159	0.3451694021472159
-0.220503	cis	-0.7334897875945763	0.7334897875945763
0.0559153	cis	0.13940103565660728	0.13940103565660728
-0.306174	cis	-1.0040269760468319	1.0040269760468319
-1.30046	cis	-4.143844871921042	4.143844871921042
-1.60028	cis	-5.090635032439248	5.090635032439248
0.102404	cis	0.2862059310447827	0.2862059310447827
-0.952507	cis	-3.0450573436614476	3.0450573436614476
-0.06471	cis	-0.24151700566670958	0.24151700566670958
0.197434	cis	0.586297549195824	0.586297549195824
0.975221	cis	3.0424414974947185	3.0424414974947185
0.790719	cis	2.4598096577377637	2.4598096577377637
0.168899	cis	0.4961879593406207	0.4961879593406207
-2.25612	cis	-7.161687193316646	7.161687193316646
0.15012	cis	0.4368864703659979	0.4368864703659979
0.969022	cis	3.0228659114595895	3.0228659114595895
-1.42418	cis	-4.534535548524713	4.534535548524713
0.338243	cis	1.0309529281312124	1.0309529281312124
-1.33607	cis	-4.256296334852312	4.256296334852312
-0.0673485	cis	-0.249849024339671	0.249849024339671
-0.21418	cis	-0.7135226266815063	0.7135226266815063
-0.360608	cis	-1.1759220317390742	1.1759220317390742
0.713349	cis	2.21548588107412	2.21548588107412
0.192655	cis	0.5712061270855027	0.5712061270855027
0.493029	cis	1.5197457431067682	1.5197457431067682
-0.979726	cis	-3.1310111872314064	3.1310111872314064
-0.771403	cis	-2.4731559187048426	2.4731559187048426
-0.210997	cis	-0.7034711521937155	0.7034711521937155
0.24818	cis	0.7465464101312417	0.7465464101312417
0.371239	cis	1.1351497400065333	1.1351497400065333
-0.137314	cis	-0.47079041242497743	0.47079041242497743
0.848017	cis	2.6407488299656747	2.6407488299656747
0.111969	cis	0.3164108802988573	0.3164108802988573
-0.837264	cis	-2.6811358625441115	2.6811358625441115
0.432841	cis	1.329680349933298	1.329680349933298
0.497457	cis	1.533728755683563	1.533728755683563
0.616582	cis	1.9099090567699863	1.9099090567699863
-0.190808	cis	-0.6397170779134738	0.6397170779134738
1.16316	cis	3.635926908666859	3.635926908666859
-0.962034	cis	-3.0751422941626045	3.0751422941626045
-0.0504	cis	-0.1963280016075556	0.1963280016075556
-0.199461	cis	-0.667042057097531	0.667042057097531
0.100192	cis	0.27922074048022305	0.27922074048022305
0.110602	cis	0.31209408305575015	0.31209408305575015
-0.283344	cis	-0.9319329884388315	0.9319329884388315
-0.178825	cis	-0.6018764185395505	0.6018764185395505
0.733901	cis	2.2803862592309145	2.2803862592309145
-0.221789	cis	-0.7375507980222542	0.7375507980222542
0.188576	cis	0.5583252083183966	0.5583252083183966
-0.0942691	cis	-0.3348605619130364	0.3348605619130364
0.754913	cis	2.3467392538703935	2.3467392538703935
2.30554	cis	7.243405207555489	7.243405207555489
2.52781	cis	7.9453031762646535	7.9453031762646535
0.142476	cis	0.41274777385808925	0.41274777385808925
-0.353584	cis	-1.1537412096208703	1.1537412096208703
-0.737156	cis	-2.3650086215690043	2.3650086215690043
0.0937249	cis	0.25879853166464273	0.25879853166464273
0.901083	cis	2.8083239305528904	2.8083239305528904
-0.120163	cis	-0.41662992265428916	0.41662992265428916
-0.0834691	cis	-0.30075565318914665	0.30075565318914665
-0.153752	cis	-0.5226993466475053	0.5226993466475053
-1.15093	cis	-3.6716497791911125	3.6716497791911125
0.652645	cis	2.0237910311505085	2.0237910311505085
-0.182869	cis	-0.6146468121394959	0.6146468121394959
-1.32552	cis	-4.222980891608142	4.222980891608142
-0.231723	cis	-0.7689209983243951	0.7689209983243951
-0.876738	cis	-2.8057893039299286	2.8057893039299286
-0.81596	cis	-2.6138607722243203	2.6138607722243203
-0.783123	cis	-2.5101660603941007	2.5101660603941007
-0.344539	cis	-1.1251783485646125	1.1251783485646125
0.768777	cis	2.390519851513728	2.390519851513728
0.302411	cis	0.9178004198539514	0.9178004198539514
0.242345	cis	0.7281202858345845	0.7281202858345845
0.328099	cis	0.998919576826107	0.998919576826107
-0.456835	cis	-1.479793610607013	1.479793610607013
-1.63908	cis	-5.213160074891742	5.213160074891742
-1.07617	cis	-3.4355680221357425	3.4355680221357425
-0.154946	cis	-0.5264698337786464	0.5264698337786464
-0.229797	cis	-0.7628389562686347	0.7628389562686347
-0.985988	cis	-3.1507857185674246	3.1507857185674246
-0.144035	cis	-0.4920144023817611	0.4920144023817611
0.0710901	cis	0.18732095870320753	0.18732095870320753
0.0767919	cis	0.20532645579226996	0.20532645579226996
0.207829	cis	0.6191235238425679	0.6191235238425679
0.0619579	cis	0.15848273208762362	0.15848273208762362
-0.0567731	cis	-0.21645337140276133	0.21645337140276133
-0.118569	cis	-0.4115962907555965	0.4115962907555965
0.0733067	cis	0.19432067543259401	0.19432067543259401
0.122122	cis	0.34847265236123254	0.34847265236123254
0.446737	cis	1.3735619991580363	1.3735619991580363
0.217323	cis	0.6491042649004021	0.6491042649004021
0.0970869	cis	0.2694152634359129	0.2694152634359129
-1.78976	cis	-5.688986708828382	5.688986708828382
-0.365908	cis	-1.192658699909131	1.192658699909131
0.121375	cis	0.3461137295078302	0.3461137295078302
-0.0689811	cis	-0.25500454970843234	0.25500454970843234
-0.499077	cis	-1.6131880137842862	1.6131880137842862
0.293531	cis	0.8897586060143087	0.8897586060143087
-0.168108	cis	-0.5680336123549277	0.5680336123549277
-0.858613	cis	-2.7485530566502523	2.7485530566502523
-0.596922	cis	-1.9221690132369709	1.9221690132369709
0.244314	cis	0.7343381159528566	0.7343381159528566
0.338391	cis	1.0314202916952064	1.0314202916952064
0.39639	cis	1.2145731251282512	1.2145731251282512
0.31024	cis	0.9425233208168527	0.9425233208168527
0.161547	cis	0.47297135851302463	0.47297135851302463
0.608763	cis	1.8852177344262742	1.8852177344262742
0.368634	cis	1.1269235097078545	1.1269235097078545
0.834515	cis	2.5981113783369745	2.5981113783369745
1.40751	cis	4.407550468544866	4.407550468544866
0.454887	cis	1.3992985737968975	1.3992985737968975
-0.195129	cis	-0.6533621992649485	0.6533621992649485
-0.222923	cis	-0.7411318134382627	0.7411318134382627
0.170754	cis	0.5020457932001406	0.5020457932001406
0.0760496	cis	0.20298237488988632	0.20298237488988632
-0.315479	cis	-1.033410881201998	1.033410881201998
0.227962	cis	0.6827007578553523	0.6827007578553523
0.518197	cis	1.5992228118811072	1.5992228118811072
0.158992	cis	0.4649030213102896	0.4649030213102896
-0.780443	cis	-2.501702990451506	2.501702990451506
0.205754	cis	0.6125709603608945	0.6125709603608945
0.545483	cis	1.6853882321996312	1.6853882321996312
-0.303824	cis	-0.996606000537467	0.996606000537467
-0.426928	cis	-1.3853514341991082	1.3853514341991082
-0.293554	cis	-0.9641747586305829	0.9641747586305829
0.449359	cis	1.3818419131093362	1.3818419131093362
0.264121	cis	0.7968858869800867	0.7968858869800867
0.149482	cis	0.43487175446175336	0.43487175446175336
0.237563	cis	0.7130193901385066	0.7130193901385066
0.134254	cis	0.3867838331610688	0.3867838331610688
-0.10915	cis	-0.3818523893416782	0.3818523893416782
-0.359255	cis	-1.1716494445628312	1.1716494445628312
0.210148	cis	0.6264466056324476	0.6264466056324476
-0.0543386	cis	-0.20876555656125118	0.20876555656125118
-0.135451	cis	-0.46490731567010646	0.46490731567010646
0.197452	cis	0.5863543907103638	0.5863543907103638
-0.0545877	cis	-0.20955217996524386	0.20955217996524386
0.468495	cis	1.4422707587889987	1.4422707587889987
0.152056	cis	0.44300009104094706	0.44300009104094706
-0.169784	cis	-0.5733261889309683	0.5733261889309683
0.0957848	cis	0.26530341143134095	0.26530341143134095
-0.29096	cis	-0.9559832648130117	0.9559832648130117
0.272516	cis	0.8233961377890732	0.8233961377890732
0.191137	cis	0.5664124926926449	0.5664124926926449
0.310151	cis	0.9422422711060725	0.9422422711060725
-0.23507	cis	-0.7794903621668821	0.7794903621668821
0.174433	cis	0.5136635671996954	0.5136635671996954
-0.473892	cis	-1.5336572613573267	1.5336572613573267
0.399285	cis	1.223715135383405	1.223715135383405
-0.175767	cis	-0.5922196767916195	0.5922196767916195
-0.102356	cis	-0.3603978754648165	0.3603978754648165
-0.508817	cis	-1.6439455888741645	1.6439455888741645
0.372604	cis	1.139460221525803	1.139460221525803
-0.51907	cis	-1.676323147128428	1.676323147128428
-1.00652	cis	-3.215622939485842	3.215622939485842
-0.531214	cis	-1.7146722222712905	1.7146722222712905
0.236967	cis	0.711137304434855	0.711137304434855
-1.02388	cis	-3.270443422397576	3.270443422397576
0.580307	cis	1.7953576156626623	1.7953576156626623
-0.0795677	cis	-0.2884355706988334	0.2884355706988334
-0.326901	cis	-1.0694799800394303	1.0694799800394303
-0.309939	cis	-1.0159163261714101	1.0159163261714101
-0.381357	cis	-1.241444508693888	1.241444508693888
0.323259	cis	0.9836355251387343	0.9836355251387343
0.700482	cis	2.174853671763908	2.174853671763908
-0.33612	cis	-1.0985923090695728	1.0985923090695728
0.122793	cis	0.3505915777088002	0.3505915777088002
-0.24455	cis	-0.8094268931578519	0.8094268931578519
-0.0898018	cis	-0.3207534453628297	0.3207534453628297
0.201323	cis	0.5985784741983432	0.5985784741983432
-0.630914	cis	-2.0295110555834954	2.0295110555834954
0.0475296	cis	0.1129201529634663	0.1129201529634663
-0.359265	cis	-1.17168102318202	1.17168102318202
-0.744149	cis	-2.3870915499677228	2.3870915499677228
0.116002	cis	0.329146537417695	0.329146537417695
0.247267	cis	0.7436632821993053	0.7436632821993053
-0.166329	cis	-0.5624157760012425	0.5624157760012425
0.131262	cis	0.3773355102997837	0.3773355102997837
-0.2259	cis	-0.7505327683707644	0.7505327683707644
0.199683	cis	0.5933995806513821	0.5933995806513821
-0.139958	cis	-0.4791397993384927	0.4791397993384927
0.0602498	cis	0.15308878814398694	0.15308878814398694
-0.66233	cis	-2.128718445626988	2.128718445626988
-0.318006	cis	-1.0413907982710044	1.0413907982710044
-1.21567	cis	-3.8760897598193185	3.8760897598193185
-0.111318	cis	-0.3886986339818072	0.3886986339818072
-0.0972564	cis	-0.3442940428233027	0.3442940428233027
-0.0632983	cis	-0.23705905199582852	0.23705905199582852
-0.407092	cis	-1.3227120851762308	1.3227120851762308
-1.79327	cis	-5.700070804163646	5.700070804163646
-0.413289	cis	-1.3422813554875221	1.3422813554875221
-0.201239	cis	-0.6726567355892973	0.6726567355892973
-0.927084	cis	-2.964775020097795	2.964775020097795
0.0922917	cis	0.2542726839625058	0.2542726839625058
0.102096	cis	0.2852333095737681	0.2852333095737681
-0.227578	cis	-0.7558316606706429	0.7558316606706429
-0.147097	cis	-0.5016837755773677	0.5016837755773677
-0.365507	cis	-1.191392397279661	1.191392397279661
-0.625252	cis	-2.0116312413988044	2.0116312413988044
0.75165	cis	2.3364351504290926	2.3364351504290926
-0.371386	cis	-1.2099574675007485	1.2099574675007485
-0.444661	cis	-1.441349799606584	1.441349799606584
0.611695	cis	1.8944765855724262	1.8944765855724262
0.199143	cis	0.5916943352151876	0.5916943352151876
-0.207445	cis	-0.6922544266578584	0.6922544266578584
-0.494869	cis	-1.5998997308296448	1.5998997308296448
0.088145	cis	0.24117797794349155	0.24117797794349155
0.0598959	cis	0.15197122081089579	0.15197122081089579
0.159221	cis	0.4656261716897128	0.4656261716897128
-0.726838	cis	-2.332425802290014	2.332425802290014
0.187959	cis	0.5563768075144484	0.5563768075144484
-0.779748	cis	-2.499508276417885	2.499508276417885
-0.836867	cis	-2.6798821913623168	2.6798821913623168
-0.807124	cis	-2.585957904309108	2.585957904309108
-0.0425849	cis	-0.1716489949253268	0.1716489949253268
-0.10871	cis	-0.38046293009737164	0.38046293009737164
0.415861	cis	1.276059854550738	1.276059854550738
-0.629764	cis	-2.025879514376785	2.025879514376785
-0.283102	cis	-0.9311687858544629	0.9311687858544629
-0.213118	cis	-0.7101689773236571	0.7101689773236571
-0.436742	cis	-1.4163426910709838	1.4163426910709838
0.129775	cis	0.37263976962641115	0.37263976962641115
0.454066	cis	1.3967059691614983	1.3967059691614983
0.498622	cis	1.5374076648190569	1.5374076648190569
-0.103266	cis	-0.36327152981099603	0.36327152981099603
-0.217211	cis	-0.7230941061576276	0.7230941061576276
0.150116	cis	0.43687383891832243	0.43687383891832243
-0.556308	cis	-1.7939156092636324	1.7939156092636324
-0.0859259	cis	-0.30851388835144783	0.30851388835144783
-0.0916136	cis	-0.3264748595874541	0.3264748595874541
-0.188144	cis	-0.6313045337615809	0.6313045337615809
0.279662	cis	0.8459622190613804	0.8459622190613804
-0.274007	cis	-0.9024480317022613	0.9024480317022613
0.914401	cis	2.850380335588517	2.850380335588517
-0.754545	cis	-2.419920682476386	2.419920682476386
-0.887162	cis	-2.83870685657232	2.83870685657232
-0.0824049	cis	-0.297395056535076	0.297395056535076
0.280655	cis	0.8490979759468268	0.8490979759468268
-0.266082	cis	-0.8774219759951477	0.8774219759951477
0.272343	cis	0.8228498276771072	0.8228498276771072
-0.055224	cis	-0.21156152750422635	0.21156152750422635
-0.23741	cis	-0.7868797590570582	0.7868797590570582
0.726982	cis	2.2585370126141933	2.2585370126141933
-0.118716	cis	-0.4120604964576717	0.4120604964576717
-0.428543	cis	-1.3904513811980974	1.3904513811980974
-1.51788	cis	-4.830427210323645	4.830427210323645
-0.420519	cis	-1.3651126971610148	1.3651126971610148
-1.83799	cis	-5.8412903891759	5.8412903891759
-1.1693	cis	-3.729659702640914	3.729659702640914
-1.77024	cis	-5.62734524417187	5.62734524417187
-0.6181	cis	-1.9890462129549837	1.9890462129549837
0.649675	cis	2.014412181251439	2.014412181251439
-0.565245	cis	-1.822137421232651	1.822137421232651
0.0602913	cis	0.15321983941362038	0.15321983941362038
-1.23358	cis	-3.9326470667864353	3.9326470667864353
-0.943899	cis	-3.01787446826374	3.01787446826374
-0.698042	cis	-2.2414920104739835	2.2414920104739835
0.052498	cis	0.12860967412122318	0.12860967412122318
-0.737687	cis	-2.3666854462479288	2.3666854462479288
0.0965814	cis	0.26781896423591967	0.26781896423591967
-0.205771	cis	-0.6869681658056556	0.6869681658056556
-0.931688	cis	-2.9793138163723123	2.9793138163723123
-1.35698	cis	-4.322327227576065	4.322327227576065
-0.0603207	cis	-0.2276562023461753	0.2276562023461753
0.0913199	cis	0.25120387374973946	0.25120387374973946
-0.102946	cis	-0.3622610139969549	0.3622610139969549
-0.68665	cis	-2.2055176474941174	2.2055176474941174
-0.146018	cis	-0.49827644256689757	0.49827644256689757
0.092139	cis	0.25379047844749303	0.25379047844749303
-0.137535	cis	-0.4714882999090496	0.4714882999090496
-0.0564705	cis	-0.21549780238610863	0.21549780238610863
0.156957	cis	0.45847677230537154	0.45847677230537154
-1.41179	cis	-4.495409639349806	4.495409639349806
0.0720902	cis	0.19047913640827807	0.19047913640827807
-0.0489263	cis	-0.19167426049770406	0.19167426049770406
0.393902	cis	1.206716364674081	1.206716364674081
-0.0435305	cis	-0.17463506915581847	0.17463506915581847
0.20243	cis	0.6020742273425419	0.6020742273425419
0.0442538	cis	0.10257562888960353	0.10257562888960353
0.358336	cis	1.0944038476672417	1.0944038476672417
-0.473612	cis	-1.5327730600200409	1.5327730600200409
-0.383517	cis	-1.2482654904386659	1.2482654904386659
-0.432881	cis	-1.4041501862021932	1.4041501862021932
0.0472072	cis	0.11190205828081981	0.11190205828081981
-1.02943	cis	-3.287969556047353	3.287969556047353
-0.11109	cis	-0.3879786414643029	0.3879786414643029
-0.129635	cis	-0.44654119074990806	0.44654119074990806
-0.0865425	cis	-0.3104610260106284	0.3104610260106284
-1.04744	cis	-3.3448426492063574	3.3448426492063574
0.116414	cis	0.33044757652827306	0.33044757652827306
-0.776178	cis	-2.4882347093674886	2.4882347093674886
-0.0875426	cis	-0.31361920371569896	0.31361920371569896
0.0964967	cis	0.26755149333139067	0.26755149333139067
-0.0841432	cis	-0.3028843679086628	0.3028843679086628
-1.1702	cis	-3.7325017783679044	3.7325017783679044
0.1569	cis	0.45829677417599546	0.45829677417599546
2.25382	cis	7.080080589111084	7.080080589111084
0.0848885	cis	0.23089440060466315	0.23089440060466315
-0.423658	cis	-1.3750252257243751	1.3750252257243751
-0.0899015	cis	-0.32106828419614186	0.32106828419614186
-0.808839	cis	-2.5913736374999847	2.5913736374999847
0.199095	cis	0.5915427578430814	0.5915427578430814
-0.184468	cis	-0.6196962333477829	0.6196962333477829
-0.0966357	cis	-0.34233395793025473	0.34233395793025473
-0.709851	cis	-2.2787832018740217	2.2787832018740217
0.700583	cis	2.1751726158177145	2.1751726158177145
-0.714251	cis	-2.292677794317088	2.292677794317088
1.37335	cis	4.29967790539597	4.29967790539597
-0.386602	cis	-1.2580074944584065	1.2580074944584065
0.627644	cis	1.9448413253166223	1.9448413253166223
1.33843	cis	4.189405367188726	4.189405367188726
1.05497	cis	3.2942778276633744	3.2942778276633744
0.412999	cis	1.2670220537389072	1.2670220537389072
-0.354789	cis	-1.1575464332331191	1.1575464332331191
-0.462544	cis	-1.4978218443018916	1.4978218443018916
-0.654935	cis	-2.10536605673688	2.10536605673688
-0.169713	cis	-0.573101980734728	0.573101980734728
0.0977248	cis	0.2714296635539656	0.2714296635539656
-0.210225	cis	-0.7010332827923411	0.7010332827923411
-0.130772	cis	-0.4501316797516731	0.4501316797516731
-0.288408	cis	-0.9479244011960332	0.9479244011960332
0.293206	cis	0.8887323008906732	0.8887323008906732
-0.898988	cis	-2.8760517316249796	2.8760517316249796
-0.0633352	cis	-0.23717557710063514	0.23717557710063514
-0.169245	cis	-0.5716241013566927	0.5716241013566927
0.233085	cis	0.6988784844657678	0.6988784844657678
-0.0842388	cis	-0.30318625950810757	0.30318625950810757
-0.562526	cis	-1.8135511946752199	1.8135511946752199
-0.0906505	cis	-0.323433522773382	0.323433522773382
0.701813	cis	2.1790567859779357	2.1790567859779357
0.53017	cis	1.6370318926358418	1.6370318926358418
-1.46045	cis	-4.649071200322442	4.649071200322442
-0.0519596	cis	-0.20125300305623878	0.20125300305623878
-0.227268	cis	-0.7548527234757906	0.7548527234757906
-0.169751	cis	-0.5732219794876453	0.5732219794876453
-0.0828751	cis	-0.29887988320933273	0.29887988320933273
0.786404	cis	2.4461834835578022	2.4461834835578022
-1.01531	cis	-3.2433805457527853	3.2433805457527853
-0.790144	cis	-2.532337408926548	2.532337408926548
-0.581952	cis	-1.8748958203113573	1.8748958203113573
0.100702	cis	0.2808312500588512	0.2808312500588512
0.0729844	cis	0.19330289653613944	0.19330289653613944
0.054615	cis	0.13529486780348932	0.13529486780348932
0.0553191	cis	0.13751831838057182	0.13751831838057182
-0.582208	cis	-1.87570423296259	1.87570423296259
0.102536	cis	0.2866227688180747	0.2866227688180747
-0.0569905	cis	-0.21713989058392555	0.21713989058392555
0.324103	cis	0.9863007605982678	0.9863007605982678
-0.0990556	cis	-0.34997566798774926	0.34997566798774926
-0.363145	cis	-1.1839335274272693	1.1839335274272693
-0.104733	cis	-0.3679041132459911	0.3679041132459911
-1.5156	cis	-4.823227285148602	4.823227285148602
-0.411685	cis	-1.3372161449696407	1.3372161449696407
-1.25754	cis	-4.00830943836277	4.00830943836277
1.19412	cis	3.7336943136753433	3.7336943136753433
-0.376088	cis	-1.224805734243316	1.224805734243316
-0.489052	cis	-1.5815304480475276	1.5815304480475276
-0.288746	cis	-0.9489917585246143	0.9489917585246143
0.298394	cis	0.9051152885258158	0.9051152885258158
0.211379	cis	0.6303339336545872	0.6303339336545872
-0.892743	cis	-2.856330883941582	2.856330883941582
-0.36086	cis	-1.1767178129426317	1.1767178129426317
0.177098	cis	0.5220792692135071	0.5220792692135071
0.528604	cis	1.6320866808708776	1.6320866808708776
-0.0474624	cis	-0.18705146643465756	0.18705146643465756
0.0449753	cis	0.1048540262640745	0.1048540262640745
0.394543	cis	1.2087405541640823	1.2087405541640823
-0.152389	cis	-0.5183951808520736	0.5183951808520736
0.140067	cis	0.40514048449551054	0.40514048449551054
0.131025	cis	0.3765870970250095	0.3765870970250095
0.594609	cis	1.8405213568264653	1.8405213568264653
-0.68847	cis	-2.211264956186477	2.211264956186477
-0.748316	cis	-2.4002503605836902	2.4002503605836902
0.623241	cis	1.9309372592877998	1.9309372592877998
-0.533538	cis	-1.7220110933707644	1.7220110933707644
0.635343	cis	1.9691537042300693	1.9691537042300693
1.32039	cis	4.132437538172154	4.132437538172154
0.263662	cis	0.7954364283593214	0.7954364283593214
-0.314114	cis	-1.0291003996827286	1.0291003996827286
0.0754316	cis	0.2010308162240193	0.2010308162240193
-1.03771	cis	-3.3141166527356676	3.3141166527356676
-0.343788	cis	-1.1228067942635347	1.1228067942635347
-0.286687	cis	-0.9424897208336431	0.9424897208336431
0.120325	cis	0.3427979744930076	0.3427979744930076
-1.19268	cis	-3.8034905143042974	3.8034905143042974
0.234884	cis	0.7045594780578307	0.7045594780578307
0.350367	cis	1.0692388460356976	1.0692388460356976
-0.50968	cis	-1.646670823710157	1.646670823710157
0.328632	cis	1.0006027172288694	1.0006027172288694
0.178181	cis	0.5254992336716527	0.5254992336716527
0.289232	cis	0.8761829576250493	0.8761829576250493
0.203319	cis	0.604881566588425	0.604881566588425
-0.547058	cis	-1.7647053865140045	1.7647053865140045
-0.0700179	cis	-0.2582786209459257	0.2582786209459257
-0.234166	cis	-0.7766356549922158	0.7766356549922158
0.167721	cis	0.49246799800018165	0.49246799800018165
-0.688213	cis	-2.210453385673325	2.210453385673325
0.232923	cis	0.6983669108349095	0.6983669108349095
0.198615	cis	0.5900269841220197	0.5900269841220197
0.638974	cis	1.980619900857518	1.980619900857518
0.224743	cis	0.6725356003384819	0.6725356003384819
0.265727	cis	0.8019574132218058	0.8019574132218058
0.138442	cis	0.40000895887733273	0.40000895887733273
1.11524	cis	3.4846021655141928	3.4846021655141928
-0.754078	cis	-2.4184459609602693	2.4184459609602693
-1.28149	cis	-4.083940231319914	4.083940231319914
-1.07325	cis	-3.4263470653326165	3.4263470653326165
0.194829	cis	0.578071318897145	0.578071318897145
-0.0612815	cis	-0.230690276077834	0.230690276077834
0.0938049	cis	0.259051160618153	0.259051160618153
-0.226357	cis	-0.751975911267692	0.751975911267692
-0.212621	cis	-0.7085995199499745	0.7085995199499745
0.0890438	cis	0.24401626423617973	0.24401626423617973
-0.652043	cis	-2.096233520067483	2.096233520067483
0.434912	cis	1.336220281967296	1.336220281967296
-0.0818868	cis	-0.2957589682749049	0.2957589682749049
-0.337032	cis	-1.1014722791395903	1.1014722791395903
-0.327169	cis	-1.0703262870336898	1.0703262870336898
0.495475	cis	1.5274698733603456	1.5274698733603456
-1.15416	cis	-3.681849673189091	3.681849673189091
-0.330605	cis	-1.081176700586957	1.081176700586957
-0.0691964	cis	-0.2556844373795669	0.2556844373795669
-0.10326	cis	-0.3632525826394828	0.3632525826394828
0.608009	cis	1.8828367065394396	1.8828367065394396
-1.00485	cis	-3.2103493100813147	3.2103493100813147
-1.19509	cis	-3.8111009615287954	3.8111009615287954
-0.33947	cis	-1.1091711464978165	1.1091711464978165
0.117783	cis	0.334770689495218	0.334770689495218
0.781183	cis	2.4296962864793366	2.4296962864793366
-0.103594	cis	-0.3643073085203883	0.3643073085203883
-0.256606	cis	-0.8474980764518534	0.8474980764518534
-0.579348	cis	-1.866672747874597	1.866672747874597
0.0637795	cis	0.16423509335905304	0.16423509335905304
0.114785	cis	0.32530341946241964	0.32530341946241964
-0.462556	cis	-1.4978597386449182	1.4978597386449182
0.525153	cis	1.6211888993888273	1.6211888993888273
-1.79074	cis	-5.692081413508883	5.692081413508883
-0.585166	cis	-1.8850451885186332	1.8850451885186332
0.193385	cis	0.5735113662862842	0.5735113662862842
0.14703	cis	0.4271286770366628	0.4271286770366628
-0.418046	cis	-1.3573033046356278	1.3573033046356278
-0.165758	cis	-0.5606126368455627	0.5606126368455627
-0.759935	cis	-2.436941558219142	2.436941558219142
0.113124	cis	0.32005821081516217	0.32005821081516217
-0.138387	cis	-0.47417879826393433	0.47417879826393433
0.238409	cis	0.715690941321878	0.715690941321878
-0.28428	cis	-0.9348887471949019	0.9348887471949019
-0.382463	cis	-1.2449371039761679	1.2449371039761679
-1.79943	cis	-5.7195232335839385	5.7195232335839385
-0.287528	cis	-0.94514548270742	0.94514548270742
-0.300495	cis	-0.9860934782095199	0.9860934782095199
0.332778	cis	1.0136952127445404	1.0136952127445404
-0.183352	cis	-0.6161720594463143	0.6161720594463143
-0.529385	cis	-1.7088964928216615	1.7088964928216615
-0.114206	cis	-0.3978185392035289	0.3978185392035289
0.374696	cis	1.146066468660097	1.146066468660097
0.758662	cis	2.3585780782042693	2.3585780782042693
-0.313426	cis	-1.02692779068254	1.02692779068254
0.555496	cis	1.7170079035933632	1.7170079035933632
-0.226227	cis	-0.7515653892182379	0.7515653892182379
-1.50648	cis	-4.794427584448428	4.794427584448428
-1.50871	cis	-4.801469616527528	4.801469616527528
-1.35654	cis	-4.320937768331759	4.320937768331759
-1.35796	cis	-4.325421932256567	4.325421932256567
-0.0478142	cis	-0.18816240225771907	0.18816240225771907
-0.864423	cis	-2.7669002343989377	2.7669002343989377
-0.365358	cis	-1.1909218758537479	1.1909218758537479
1.57659	cis	4.941481761788873	4.941481761788873
0.0953342	cis	0.26388047885069416	0.26388047885069416
0.720011	cis	2.23652355717769	2.23652355717769
-0.593159	cis	-1.9102859788362305	1.9102859788362305
0.0635026	cis	0.16336068139371554	0.16336068139371554
-0.331235	cis	-1.0831661535958506	1.0831661535958506
-1.1045	cis	-3.5250302502975757	3.5250302502975757
2.91145	cis	9.156785322823271	9.156785322823271
-0.121278	cis	-0.4201509386938389	0.4201509386938389
0.456913	cis	1.4056964020445457	1.4056964020445457
0.813798	cis	2.532689952963565	2.532689952963565
0.264116	cis	0.7968700976704923	0.7968700976704923
-0.0618946	cis	-0.2326263612202985	0.2326263612202985
-0.139746	cis	-0.4784703326116905	0.4784703326116905
0.872117	cis	2.7168533022106507	2.7168533022106507
-1.45427	cis	-4.629555613663772	4.629555613663772
0.301221	cis	0.9140425641704859	0.9140425641704859
-1.18833	cis	-3.7897538149571757	3.7897538149571757
-0.768225	cis	-2.4631202335266464	2.4631202335266464
-0.0973897	cis	-0.34471498581708926	0.34471498581708926
