sid_index	SNP	Chr	ChrPos	PValue	EffectSize	Pheno	type	abs_effect	cis_trans
6996	rs_chromosome15_758119	15	758119	2.57524949136518e-08	0.0503441209064149	YHR128W	TRANS	0.0503441209064149	trans
1527	rs_chromosome16_171630	16	171630	7.79785325097157e-06	0.0452571583179543	YHR128W	TRANS	0.0452571583179543	trans
1528	rs_chromosome16_171671	16	171671	7.79785325097157e-06	0.0452571583179543	YHR128W	TRANS	0.0452571583179543	trans
2055	rs_chromosome6_250363	6	250363	2.53841757337044e-06	0.0237789615477094	YHR132W-A	TRANS	0.0237789615477094	trans
7491	rs_chromosome16_899602	16	899602	5.48088754609469e-06	0.141777518118369	YHR174W	TRANS	0.141777518118369	trans
1895	rs_chromosome13_231392	13	231392	3.42186925941027e-06	0.0166315058166087	YHR183W	TRANS	0.0166315058166087	trans
776	rs_chromosome2_112537	2	112537	1.42811161930316e-07	0.0219435380365871	YHR193C	TRANS	0.0219435380365871	trans
165	rs_chromosome6_48886	6	48886	2.23872362416926e-06	0.0371119176162074	YHR193C	TRANS	0.0371119176162074	trans
3609	rs_chromosome8_408675	8	408675	3.59638840375673e-07	0.0139218224369383	YHR193C	TRANS	0.0139218224369383	trans
6274	rs_chromosome15_668741	15	668741	1.69074800951224e-06	0.012941313212427	YIL022W	TRANS	0.012941313212427	trans
3768	rs_chromosome9_432021	9	432021	4.33887291398118e-10	0.0205274192506549	YIL053W	TRANS	0.0205274192506549	trans
1214	rs_chromosome11_113405	11	113405	1.36059052619906e-06	0.0260869935833349	YIL053W	TRANS	0.0260869935833349	trans
3667	rs_chromosome5_462261	5	462261	3.01776628219577e-07	0.034652191429372	YIL078W	TRANS	0.034652191429372	trans
2006	rs_chromosome11_194575	11	194575	4.44930345753279e-06	0.115956905306837	YIL118W	TRANS	0.115956905306837	trans
6614	rs_chromosome15_702754	15	702754	1.52379065809884e-06	0.048522634307839	YIL118W	TRANS	0.048522634307839	trans
6615	rs_chromosome15_702790	15	702790	6.22955373852865e-07	0.0156794156372867	YIL118W	TRANS	0.0156794156372867	trans
3696	rs_chromosome4_451706	4	451706	1.07502544358368e-06	0.0184194640550319	YIL125W	TRANS	0.0184194640550319	trans
6612	rs_chromosome12_783055	12	783055	1.16014969241945e-06	0.0909331135460822	YIL125W	TRANS	0.0909331135460822	trans
5668	rs_chromosome14_640720	14	640720	4.72996943293741e-06	0.0184832231499138	YIL125W	TRANS	0.0184832231499138	trans
755	rs_chromosome11_74347	11	74347	1.1612599698133e-06	0.0171359062776223	YIL142W	TRANS	0.0171359062776223	trans
353	rs_chromosome16_41286	16	41286	4.4083653568323e-06	0.0543855709206162	YIR034C	TRANS	0.0543855709206162	trans
1683	rs_chromosome11_156285	11	156285	3.17505691716425e-06	0.0777961079703313	YJL001W	TRANS	0.0777961079703313	trans
165	rs_chromosome6_48886	6	48886	4.77730324229136e-07	0.0587330117929094	YJL026W	TRANS	0.0587330117929094	trans
295	rs_chromosome8_35255	8	35255	3.34074272898804e-07	0.0664325555776443	YJL026W	TRANS	0.0664325555776443	trans
3096	rs_chromosome4_382330	4	382330	3.76729249137651e-06	0.122408200314825	YJL034W	TRANS	0.122408200314825	trans
3097	rs_chromosome4_382372	4	382372	3.76729249137651e-06	0.122408200314825	YJL034W	TRANS	0.122408200314825	trans
6518	rs_chromosome16_767513	16	767513	2.09499625623018e-06	0.0416302556818367	YJL041W	TRANS	0.0416302556818367	trans
2199	rs_chromosome4_283830	4	283830	6.33598238605667e-07	0.0593505474003709	YJL055W	TRANS	0.0593505474003709	trans
928	rs_chromosome8_92625	8	92625	3.82498356451154e-08	0.0187728636109284	YJL055W	TRANS	0.0187728636109284	trans
4140	rs_chromosome13_535934	13	535934	1.08088592960096e-07	0.0412295216889076	YJL111W	TRANS	0.0412295216889076	trans
1155	rs_chromosome7_123249	7	123249	6.62746702402946e-06	0.028672073202536	YJL123C	TRANS	0.028672073202536	trans
3354	rs_chromosome9_400141	9	400141	2.47247778881615e-06	0.0759277134536991	YJL123C	TRANS	0.0759277134536991	trans
4467	rs_chromosome12_521905	12	521905	5.58711318941854e-07	0.0151004476810839	YJL173C	TRANS	0.0151004476810839	trans
6670	rs_chromosome12_789236	12	789236	1.36309249659313e-06	0.0377411520256077	YJL173C	TRANS	0.0377411520256077	trans
6671	rs_chromosome12_789259	12	789259	1.36309249659313e-06	0.0377411520256077	YJL173C	TRANS	0.0377411520256077	trans
6672	rs_chromosome12_789264	12	789264	1.36309249659313e-06	0.0377411520256077	YJL173C	TRANS	0.0377411520256077	trans
6673	rs_chromosome12_789266	12	789266	1.36309249659313e-06	0.0377411520256077	YJL173C	TRANS	0.0377411520256077	trans
3587	rs_chromosome2_472731	2	472731	1.11813648568622e-06	0.0628736574194549	YJL183W	TRANS	0.0628736574194549	trans
1834	rs_chromosome3_177399	3	177399	4.58643563574447e-07	0.0377349056093921	YJL191W	TRANS	0.0377349056093921	trans
1836	rs_chromosome3_178367	3	178367	2.31635312626142e-06	0.105122341865163	YJL191W	TRANS	0.105122341865163	trans
538	rs_chromosome5_83188	5	83188	5.88170266295825e-06	0.0151624766868024	YJL191W	TRANS	0.0151624766868024	trans
1288	rs_chromosome5_178044	5	178044	5.61125774151071e-06	0.0238145845908637	YJL191W	TRANS	0.0238145845908637	trans
6285	rs_chromosome14_711925	14	711925	2.95028669654523e-07	0.0249370053671011	YJL191W	TRANS	0.0249370053671011	trans
5386	rs_chromosome11_561060	11	561060	2.96147125177744e-06	0.0596231682766418	YJR016C	TRANS	0.0596231682766418	trans
5726	rs_chromosome15_616835	15	616835	4.0690551242288e-07	0.0228479508895831	YJR016C	TRANS	0.0228479508895831	trans
5736	rs_chromosome15_617402	15	617402	8.20043483757943e-07	0.0274413601793778	YJR016C	TRANS	0.0274413601793778	trans
637	rs_chromosome7_66712	7	66712	2.31763569160148e-06	0.0474947939586012	YJR025C	TRANS	0.0474947939586012	trans
371	rs_chromosome10_68514	10	68514	2.37230094666291e-06	0.175733573791159	YJR025C	TRANS	0.175733573791159	trans
335	rs_chromosome15_72741	15	72741	3.26777116616277e-06	0.0181418258243048	YJR025C	TRANS	0.0181418258243048	trans
592	rs_chromosome15_89588	15	89588	3.43944172852926e-06	0.0095780584386723	YJR065C	TRANS	0.0095780584386723	trans
7541	rs_chromosome13_899295	13	899295	7.95934839248103e-07	0.0318560201392644	YJR069C	TRANS	0.0318560201392644	trans
956	rs_chromosome12_109365	12	109365	6.79236510987622e-07	0.140250260360282	YJR070C	TRANS	0.140250260360282	trans
5327	rs_chromosome11_552751	11	552751	7.66760346484393e-06	0.0192464498246518	YJR073C	TRANS	0.0192464498246518	trans
5267	rs_chromosome10_623827	10	623827	1.15813930495419e-06	0.0654508466469345	YJR105W	CIS	0.0654508466469345	cis
2084	rs_chromosome3_208139	3	208139	9.05003837418422e-07	0.0190005444056723	YJR139C	TRANS	0.0190005444056723	trans
2813	rs_chromosome4_357312	4	357312	4.32551563158855e-06	0.0428963948629162	YJR139C	TRANS	0.0428963948629162	trans
6849	rs_chromosome14_754226	14	754226	4.12135931565449e-06	0.0639049142769537	YKL009W	TRANS	0.0639049142769537	trans
5736	rs_chromosome15_617402	15	617402	4.20058419732658e-06	0.021180266279476	YKL009W	TRANS	0.021180266279476	trans
2051	rs_chromosome16_229324	16	229324	7.46446595506956e-06	0.0102691875089926	YKL009W	TRANS	0.0102691875089926	trans
3893	rs_chromosome14_418451	14	418451	5.04727376675715e-07	0.0229632436145784	YKL024C	TRANS	0.0229632436145784	trans
3593	rs_chromosome10_410930	10	410930	5.2365634093101e-06	0.024847600855747	YKL027W	TRANS	0.024847600855747	trans
2138	rs_chromosome7_217019	7	217019	1.61610086358545e-06	0.141051498493383	YKL077W	TRANS	0.141051498493383	trans
4268	rs_chromosome5_536935	5	536935	5.38936490268684e-06	0.0231206774440717	YKL081W	TRANS	0.0231206774440717	trans
5672	rs_chromosome2_703264	2	703264	1.8756838612349e-06	0.0230724473297832	YKL104C	TRANS	0.0230724473297832	trans
1744	rs_chromosome12_191976	12	191976	2.10822246339282e-06	0.0276775937936151	YKL104C	TRANS	0.0276775937936151	trans
945	rs_chromosome15_114010	15	114010	3.62918913076177e-06	0.0698267900540707	YKL117W	TRANS	0.0698267900540707	trans
1979	rs_chromosome15_209044	15	209044	6.12799981875283e-06	0.0181536501574988	YKL117W	TRANS	0.0181536501574988	trans
3772	rs_chromosome7_409970	7	409970	4.01441521176722e-06	0.0285136470922547	YKL157W	TRANS	0.0285136470922547	trans
1776	rs_chromosome12_196093	12	196093	2.25790522697908e-06	0.096294709266781	YKL157W	TRANS	0.096294709266781	trans
1903	rs_chromosome12_207526	12	207526	2.26301637807778e-06	0.0304298124963951	YKL157W	TRANS	0.0304298124963951	trans
3950	rs_chromosome16_472783	16	472783	7.91148075078886e-06	0.0537918139779	YKL216W	TRANS	0.0537918139779	trans
3953	rs_chromosome16_472848	16	472848	7.91148075078886e-06	0.0537918139779	YKL216W	TRANS	0.0537918139779	trans
5581	rs_chromosome7_660573	7	660573	2.01939629130418e-06	0.0287248998395366	YKR001C	TRANS	0.0287248998395366	trans
7434	rs_chromosome12_837401	12	837401	7.20713887795235e-10	0.0261701923566347	YKR001C	TRANS	0.0261701923566347	trans
8222	rs_chromosome12_935887	12	935887	1.33388401763625e-06	0.033142785702423	YKR001C	TRANS	0.033142785702423	trans
468	rs_chromosome1_64781	1	64781	4.8984187043259e-06	0.165083323626584	YLL018C	TRANS	0.165083323626584	trans
5005	rs_chromosome4_595155	4	595155	3.5042408939656e-06	0.0569611013366011	YLL018C	TRANS	0.0569611013366011	trans
1441	rs_chromosome11_134468	11	134468	1.39600586669447e-06	0.0449014212478197	YLL018C	TRANS	0.0449014212478197	trans
3494	rs_chromosome7_370765	7	370765	2.47046931812917e-06	0.0140362283120404	YLL026W	TRANS	0.0140362283120404	trans
2292	rs_chromosome9_292764	9	292764	2.00350228660751e-06	0.164338316458414	YLL026W	TRANS	0.164338316458414	trans
743	rs_chromosome12_88298	12	88298	1.48539520477203e-06	0.109892979331822	YLL026W	CIS	0.109892979331822	cis
744	rs_chromosome12_88452	12	88452	6.04354532781899e-08	0.089831194129892	YLL026W	CIS	0.089831194129892	cis
4031	rs_chromosome7_439216	7	439216	3.40234886735284e-06	0.233862107936367	YLR027C	TRANS	0.233862107936367	trans
3868	rs_chromosome5_482745	5	482745	1.43538444439971e-06	0.0627497708562392	YLR038C	TRANS	0.0627497708562392	trans
4188	rs_chromosome15_439005	15	439005	5.17645975491853e-06	0.029340603737561	YLR038C	TRANS	0.029340603737561	trans
3285	rs_chromosome7_346793	7	346793	3.89264275621572e-06	0.0838238280233246	YLR058C	TRANS	0.0838238280233246	trans
3046	rs_chromosome12_345295	12	345295	3.92017614216091e-07	0.277192286287634	YLR058C	TRANS	0.277192286287634	trans
3070	rs_chromosome12_347644	12	347644	2.45977544316197e-06	0.0985975809917915	YLR058C	TRANS	0.0985975809917915	trans
7248	rs_chromosome16_877070	16	877070	2.97897348869913e-06	0.0080932605335317	YLR058C	TRANS	0.0080932605335317	trans
766	rs_chromosome2_111999	2	111999	2.41923512165729e-06	0.057951204864547	YLR061W	TRANS	0.057951204864547	trans
3687	rs_chromosome5_464736	5	464736	1.26858952193267e-06	0.123209584979067	YLR061W	TRANS	0.123209584979067	trans
295	rs_chromosome8_35255	8	35255	5.17513084360516e-06	0.0502242325587769	YLR061W	TRANS	0.0502242325587769	trans
3481	rs_chromosome5_430852	5	430852	3.29533591937992e-06	0.009030957691446	YLR100W	TRANS	0.009030957691446	trans
1213	rs_chromosome1_142568	1	142568	1.75735050917366e-07	0.0229320085021404	YLR134W	TRANS	0.0229320085021404	trans
6150	rs_chromosome2_756012	2	756012	4.37893005235004e-07	0.0278234308187241	YLR134W	TRANS	0.0278234308187241	trans
6459	rs_chromosome4_771711	4	771711	4.19367152143804e-06	0.010945293127253	YLR134W	TRANS	0.010945293127253	trans
561	rs_chromosome5_85780	5	85780	2.70293511651583e-06	0.0106938862908891	YLR134W	TRANS	0.0106938862908891	trans
333	rs_chromosome8_39052	8	39052	5.00317268433495e-06	0.0230921026192977	YLR134W	TRANS	0.0230921026192977	trans
2418	rs_chromosome8_265775	8	265775	1.63189360847279e-06	0.0111622048569461	YLR134W	TRANS	0.0111622048569461	trans
2735	rs_chromosome8_315782	8	315782	7.50530987568126e-08	0.0416381541854938	YLR134W	TRANS	0.0416381541854938	trans
3756	rs_chromosome8_426240	8	426240	9.27546992591105e-07	0.0327291136409643	YLR134W	TRANS	0.0327291136409643	trans
265	rs_chromosome12_37034	12	37034	8.37926272219913e-10	0.0395172558318858	YLR134W	TRANS	0.0395172558318858	trans
308	rs_chromosome12_41600	12	41600	1.6984035681068e-06	0.020655933177835	YLR134W	TRANS	0.020655933177835	trans
1215	rs_chromosome12_131532	12	131532	5.8385792456299305e-09	0.025592593563381	YLR134W	TRANS	0.025592593563381	trans
1672	rs_chromosome12_180860	12	180860	1.08089267400897e-08	0.254071051078765	YLR134W	TRANS	0.254071051078765	trans
1817	rs_chromosome12_200438	12	200438	2.41175205335047e-06	0.0206147194381765	YLR134W	TRANS	0.0206147194381765	trans
2143	rs_chromosome12_233182	12	233182	6.44031193167188e-06	0.0093459166834409	YLR134W	TRANS	0.0093459166834409	trans
2144	rs_chromosome12_233229	12	233229	6.003212381456501e-10	0.0273585155232688	YLR134W	TRANS	0.0273585155232688	trans
7375	rs_chromosome12_832281	12	832281	6.28410865024081e-07	0.22928837235347	YLR134W	TRANS	0.22928837235347	trans
8082	rs_chromosome12_921874	12	921874	1.2571799635072502e-09	0.0391831375939317	YLR134W	TRANS	0.0391831375939317	trans
8640	rs_chromosome12_991713	12	991713	6.29843756048616e-07	0.0312896185546888	YLR134W	TRANS	0.0312896185546888	trans
863	rs_chromosome15_105152	15	105152	7.24860717431171e-06	0.0294334868092708	YLR134W	TRANS	0.0294334868092708	trans
5983	rs_chromosome16_697099	16	697099	1.9716179655845e-06	0.0172740788133558	YLR134W	TRANS	0.0172740788133558	trans
2904	rs_chromosome9_362842	9	362842	1.30955873199556e-06	0.0094779884029637	YLR150W	TRANS	0.0094779884029637	trans
2169	rs_chromosome11_214600	11	214600	4.36887383778425e-06	0.0076994199197251	YLR153C	TRANS	0.0076994199197251	trans
4102	rs_chromosome12_445516	12	445516	2.86342645512522e-09	0.0321182019119256	YLR153C	CIS	0.0321182019119256	cis
4985	rs_chromosome16_588825	16	588825	6.75502907775643e-08	0.0996752774499419	YLR153C	TRANS	0.0996752774499419	trans
3026	rs_chromosome13_391103	13	391103	1.81364911561357e-06	0.0103208124933688	YLR163C	TRANS	0.0103208124933688	trans
4290	rs_chromosome12_502281	12	502281	8.04460878017064e-08	0.195051056929838	YLR172C	CIS	0.195051056929838	cis
2943	rs_chromosome12_334170	12	334170	2.37130238915611e-06	0.0275613074820376	YLR175W	TRANS	0.0275613074820376	trans
7047	rs_chromosome4_850697	4	850697	4.55625248330505e-07	0.117553466319217	YLR179C	TRANS	0.117553466319217	trans
7080	rs_chromosome4_852794	4	852794	3.16568074937069e-07	0.103137004730169	YLR179C	TRANS	0.103137004730169	trans
4405	rs_chromosome12_514845	12	514845	1.33174894055412e-32	0.382074846623539	YLR179C	CIS	0.382074846623539	cis
4152	rs_chromosome14_443137	14	443137	1.20153298541962e-06	0.017645136559246	YLR179C	TRANS	0.017645136559246	trans
2027	rs_chromosome6_246733	6	246733	2.07158282917727e-07	0.0275349292388646	YLR185W	TRANS	0.0275349292388646	trans
5798	rs_chromosome11_611963	11	611963	4.69364695152555e-06	0.0408018500502278	YLR192C	TRANS	0.0408018500502278	trans
1636	rs_chromosome11_151863	11	151863	5.63615978468881e-06	0.0079824001894632	YLR208W	TRANS	0.0079824001894632	trans
1639	rs_chromosome11_152063	11	152063	5.63615978468881e-06	0.0079824001894632	YLR208W	TRANS	0.0079824001894632	trans
5320	rs_chromosome12_626279	12	626279	2.49879840671878e-06	0.0138077039460315	YLR244C	CIS	0.0138077039460315	cis
11881	rs_chromosome4_1446970	4	1446970	3.39783022967403e-06	0.0218799615119151	YLR249W	TRANS	0.0218799615119151	trans
7442	rs_chromosome12_839360	12	839360	2.29322030146881e-06	0.013969670474449	YLR249W	TRANS	0.013969670474449	trans
1276	rs_chromosome12_139713	12	139713	1.01733366966261e-07	0.31563307558759	YLR259C	TRANS	0.31563307558759	trans
9672	rs_chromosome4_1182010	4	1182010	2.882693532033e-06	0.0256905483214747	YLR300W	TRANS	0.0256905483214747	trans
429	rs_chromosome9_72176	9	72176	2.31021286821294e-07	0.116741460675236	YLR300W	TRANS	0.116741460675236	trans
8077	rs_chromosome15_897914	15	897914	1.76732001626042e-06	0.0265550407817196	YLR303W	TRANS	0.0265550407817196	trans
7586	rs_chromosome16_908741	16	908741	3.04266924551323e-07	0.0119390221554695	YLR303W	TRANS	0.0119390221554695	trans
638	rs_chromosome7_66795	7	66795	5.39270596178691e-06	0.0221287074437578	YLR304C	TRANS	0.0221287074437578	trans
3543	rs_chromosome16_419387	16	419387	3.17581474994404e-06	0.103614929491523	YLR314C	TRANS	0.103614929491523	trans
790	rs_chromosome10_108931	10	108931	2.59134944983631e-06	0.0146220758432237	YLR351C	TRANS	0.0146220758432237	trans
5726	rs_chromosome15_616835	15	616835	1.27835562224324e-07	0.0232283182463095	YLR355C	TRANS	0.0232283182463095	trans
9235	rs_chromosome15_1049440	15	1049440	5.48847372133173e-06	0.0139190575391346	YLR355C	TRANS	0.0139190575391346	trans
9236	rs_chromosome15_1049550	15	1049550	5.48847372133173e-06	0.0139190575391346	YLR355C	TRANS	0.0139190575391346	trans
947	rs_chromosome9_133880	9	133880	1.68710673088334e-06	0.0125670417481621	YLR359W	TRANS	0.0125670417481621	trans
2012	rs_chromosome8_209377	8	209377	2.81617349628822e-06	0.0254344211023339	YLR378C	TRANS	0.0254344211023339	trans
1904	rs_chromosome12_207537	12	207537	5.50772235507298e-06	0.184715012112541	YLR378C	TRANS	0.184715012112541	trans
6817	rs_chromosome12_802668	12	802668	3.10098673503376e-06	0.101563665415103	YLR441C	TRANS	0.101563665415103	trans
807	rs_chromosome4_102617	4	102617	5.81375468193971e-06	0.0694483653126804	YLR447C	TRANS	0.0694483653126804	trans
4342	rs_chromosome12_508385	12	508385	2.21300893331109e-06	0.152565774188889	YML028W	TRANS	0.152565774188889	trans
2408	rs_chromosome11_237829	11	237829	3.87273612257815e-07	0.0261040046370917	YML070W	TRANS	0.0261040046370917	trans
1202	rs_chromosome13_133684	13	133684	1.74166708528466e-06	0.0531895428028709	YML070W	CIS	0.0531895428028709	cis
8821	rs_chromosome4_1071150	4	1071150	1.46753089575155e-06	0.0150746505201441	YML075C	TRANS	0.0150746505201441	trans
3003	rs_chromosome14_323367	14	323367	6.42990969669159e-08	0.17888032346187	YML075C	TRANS	0.17888032346187	trans
8140	rs_chromosome15_907181	15	907181	2.293472214795e-06	0.126109396832024	YML075C	TRANS	0.126109396832024	trans
1833	rs_chromosome3_177325	3	177325	5.87532438813138e-06	0.0251812413210709	YML078W	TRANS	0.0251812413210709	trans
1921	rs_chromosome10_220469	10	220469	3.01830470955282e-06	0.103484090209004	YML106W	TRANS	0.103484090209004	trans
1922	rs_chromosome10_220502	10	220502	3.01830470955282e-06	0.103484090209004	YML106W	TRANS	0.103484090209004	trans
3260	rs_chromosome12_367348	12	367348	2.6211771388367e-06	0.0314754923539017	YML124C	TRANS	0.0314754923539017	trans
4040	rs_chromosome12_436725	12	436725	2.1761641696214e-06	0.218858525774408	YML124C	TRANS	0.218858525774408	trans
6670	rs_chromosome12_789236	12	789236	1.24851360375045e-06	0.0460639854365776	YML124C	TRANS	0.0460639854365776	trans
6671	rs_chromosome12_789259	12	789259	1.24851360375045e-06	0.0460639854365776	YML124C	TRANS	0.0460639854365776	trans
6672	rs_chromosome12_789264	12	789264	1.24851360375045e-06	0.0460639854365776	YML124C	TRANS	0.0460639854365776	trans
6673	rs_chromosome12_789266	12	789266	1.24851360375045e-06	0.0460639854365776	YML124C	TRANS	0.0460639854365776	trans
4357	rs_chromosome7_483491	7	483491	5.57424078181929e-06	0.0197066912280355	YMR012W	TRANS	0.0197066912280355	trans
1619	rs_chromosome1_196696	1	196696	8.70666922303908e-07	0.0699441293344162	YMR027W	TRANS	0.0699441293344162	trans
199	rs_chromosome9_48879	9	48879	6.18301709900157e-06	0.0097552508783349	YMR027W	TRANS	0.0097552508783349	trans
1496	rs_chromosome11_139646	11	139646	4.91065251812093e-06	0.0180546421371795	YMR027W	TRANS	0.0180546421371795	trans
651	rs_chromosome7_68133	7	68133	6.00455122098144e-06	0.0432762272692207	YMR083W	TRANS	0.0432762272692207	trans
653	rs_chromosome7_68211	7	68211	6.87452365595682e-06	0.04761065872067	YMR083W	TRANS	0.04761065872067	trans
2006	rs_chromosome16_224865	16	224865	4.69992973713086e-06	0.0198361847097307	YMR092C	TRANS	0.0198361847097307	trans
3134	rs_chromosome16_357842	16	357842	9.10652933784529e-06	0.0657361801985191	YMR099C	TRANS	0.0657361801985191	trans
6025	rs_chromosome4_707900	4	707900	5.90938423541482e-06	0.201664213002555	YMR108W	TRANS	0.201664213002555	trans
6026	rs_chromosome4_707905	4	707905	5.90938423541482e-06	0.201664213002555	YMR108W	TRANS	0.201664213002555	trans
6670	rs_chromosome12_789236	12	789236	5.60183046166004e-07	0.0483620170473816	YMR116C	TRANS	0.0483620170473816	trans
6671	rs_chromosome12_789259	12	789259	5.60183046166004e-07	0.0483620170473816	YMR116C	TRANS	0.0483620170473816	trans
6672	rs_chromosome12_789264	12	789264	5.60183046166004e-07	0.0483620170473816	YMR116C	TRANS	0.0483620170473816	trans
6673	rs_chromosome12_789266	12	789266	5.60183046166004e-07	0.0483620170473816	YMR116C	TRANS	0.0483620170473816	trans
3066	rs_chromosome10_345062	10	345062	1.64879390930464e-06	0.0937674820337829	YMR120C	TRANS	0.0937674820337829	trans
9136	rs_chromosome12_1051821	12	1051821	1.0953623843795e-06	0.0295157711003457	YMR186W	TRANS	0.0295157711003457	trans
124	rs_chromosome1_37478	1	37478	3.87544707370941e-08	0.0380288813650089	YMR189W	TRANS	0.0380288813650089	trans
9588	rs_chromosome4_1175261	4	1175261	2.79913035734768e-07	0.0139224424126295	YMR189W	TRANS	0.0139224424126295	trans
1214	rs_chromosome11_113405	11	113405	1.269338738367e-06	0.0243376946865685	YMR189W	TRANS	0.0243376946865685	trans
2024	rs_chromosome11_196560	11	196560	2.27719149226383e-06	0.0433471339124307	YMR189W	TRANS	0.0433471339124307	trans
7104	rs_chromosome16_844251	16	844251	6.00388637383385e-06	0.0095225588842957	YMR203W	TRANS	0.0095225588842957	trans
4681	rs_chromosome12_547847	12	547847	2.12332087526204e-06	0.0672073443664733	YMR205C	TRANS	0.0672073443664733	trans
9263	rs_chromosome4_1131916	4	1131916	2.78933531659087e-08	0.0193120464487622	YMR235C	TRANS	0.0193120464487622	trans
2551	rs_chromosome2_349229	2	349229	2.66572839842256e-06	0.0311103867266299	YMR246W	TRANS	0.0311103867266299	trans
3333	rs_chromosome4_406847	4	406847	2.22961692124764e-06	0.0216851659124414	YMR246W	TRANS	0.0216851659124414	trans
7649	rs_chromosome16_916332	16	916332	4.19684695910177e-06	0.0284953278675927	YMR246W	TRANS	0.0284953278675927	trans
779	rs_chromosome10_107836	10	107836	1.10811689362737e-07	0.0258982032956078	YMR300C	TRANS	0.0258982032956078	trans
1520	rs_chromosome1_190504	1	190504	4.12590001226059e-06	0.0319695699656946	YNL002C	TRANS	0.0319695699656946	trans
2390	rs_chromosome12_261488	12	261488	3.23718358752818e-06	0.0333665461589639	YNL002C	TRANS	0.0333665461589639	trans
6577	rs_chromosome2_803180	2	803180	8.48380888185219e-07	0.0457006519120239	YNL007C	TRANS	0.0457006519120239	trans
6581	rs_chromosome2_803228	2	803228	1.18766157266816e-06	0.0352322732615798	YNL007C	TRANS	0.0352322732615798	trans
3235	rs_chromosome13_419718	13	419718	6.24202092108821e-06	0.114772380007963	YNL007C	TRANS	0.114772380007963	trans
119	rs_chromosome12_25389	12	25389	1.73621063544301e-06	0.0924751907247438	YNL037C	TRANS	0.0924751907247438	trans
1428	rs_chromosome4_180004	4	180004	7.0850535020065e-07	0.0263236170607986	YNL044W	TRANS	0.0263236170607986	trans
2444	rs_chromosome16_272492	16	272492	1.25192628808639e-06	0.0164277491294603	YNL044W	TRANS	0.0164277491294603	trans
9581	rs_chromosome4_1175182	4	1175182	5.37314024317464e-06	0.0060685620777072	YNL079C	TRANS	0.0060685620777072	trans
9588	rs_chromosome4_1175261	4	1175261	1.07322929987517e-06	0.0108305852452877	YNL079C	TRANS	0.0108305852452877	trans
3769	rs_chromosome9_432028	9	432028	1.1389024004384e-07	0.0141029677029171	YNL079C	TRANS	0.0141029677029171	trans
4468	rs_chromosome14_485955	14	485955	2.70051803776706e-06	0.0200190526991436	YNL079C	CIS	0.0200190526991436	cis
4989	rs_chromosome16_588966	16	588966	1.17665199279615e-06	0.0275752565263703	YNL079C	TRANS	0.0275752565263703	trans
2333	rs_chromosome5_283424	5	283424	3.2840879591039e-06	0.0107892209053979	YNL085W	TRANS	0.0107892209053979	trans
5279	rs_chromosome12_618828	12	618828	2.03662624056116e-06	0.0102689329871542	YNL096C	TRANS	0.0102689329871542	trans
4968	rs_chromosome15_517533	15	517533	1.58134797299919e-06	0.0949467083618243	YNL096C	TRANS	0.0949467083618243	trans
2498	rs_chromosome15_267756	15	267756	6.59058393682822e-06	0.147254067860099	YNL098C	TRANS	0.147254067860099	trans
655	rs_chromosome4_83830	4	83830	1.89234330830447e-06	0.0175223292042294	YNL104C	TRANS	0.0175223292042294	trans
4791	rs_chromosome4_575378	4	575378	1.60229567662125e-06	0.0271628766814892	YNL112W	TRANS	0.0271628766814892	trans
1816	rs_chromosome6_222997	6	222997	9.12956952433531e-06	0.0172412363778911	YNL134C	TRANS	0.0172412363778911	trans
6817	rs_chromosome12_802668	12	802668	1.32943395007763e-06	0.126139914431186	YNL178W	TRANS	0.126139914431186	trans
6855	rs_chromosome12_805896	12	805896	7.17809893248901e-06	0.110178893818175	YNL178W	TRANS	0.110178893818175	trans
6423	rs_chromosome16_755594	16	755594	4.20067331591453e-06	0.0177708263809675	YNL178W	TRANS	0.0177708263809675	trans
1713	rs_chromosome4_221995	4	221995	5.48592919580019e-06	0.0117625848340146	YNL239W	TRANS	0.0117625848340146	trans
2031	rs_chromosome14_200328	14	200328	2.2505894576230703e-09	0.15775812509797	YNL239W	CIS	0.15775812509797	cis
510	rs_chromosome1_68901	1	68901	3.71036278238097e-06	0.009160764176799	YNL290W	TRANS	0.009160764176799	trans
2516	rs_chromosome3_259403	3	259403	3.24592075845895e-07	0.013825256199654	YNL307C	TRANS	0.013825256199654	trans
2967	rs_chromosome14_319971	14	319971	1.8196928544591e-07	0.0137110941724413	YNL307C	TRANS	0.0137110941724413	trans
7104	rs_chromosome16_844251	16	844251	1.47701676948979e-06	0.0105142166013524	YNL307C	TRANS	0.0105142166013524	trans
487	rs_chromosome5_78410	5	78410	5.0272928041181e-07	0.0456860858600179	YNR034W-A	TRANS	0.0456860858600179	trans
4738	rs_chromosome10_576221	10	576221	1.38889879119635e-06	0.0147960637077198	YNR034W-A	TRANS	0.0147960637077198	trans
7247	rs_chromosome15_785154	15	785154	1.61904283890251e-06	0.0387909591142734	YNR043W	TRANS	0.0387909591142734	trans
5084	rs_chromosome7_601612	7	601612	1.941176225404e-06	0.0973355319115208	YNR050C	TRANS	0.0973355319115208	trans
3445	rs_chromosome13_446706	13	446706	2.54735738642886e-06	0.0128088543226695	YNR050C	TRANS	0.0128088543226695	trans
