sid_index	SNP	Chr	ChrPos	PValue	EffectSize	Pheno	type	abs_effect	cis_trans
1865	rs_chromosome11_178928	11	178928	3.18364629624505e-06	0.0111644137608704	YKL142W	CIS	0.0111644137608704	cis
4499	rs_chromosome10_543721	10	543721	2.92216791694746e-06	0.0386082158218576	YKL157W	TRANS	0.0386082158218576	trans
6885	rs_chromosome12_807455	12	807455	4.58007630971576e-06	0.11386855642325	YKL182W	TRANS	0.11386855642325	trans
5103	rs_chromosome15_530063	15	530063	2.72506516268897e-06	0.0185179237539193	YKL182W	TRANS	0.0185179237539193	trans
4197	rs_chromosome13_541134	13	541134	1.83694751407083e-06	0.0454179800437633	YKL212W	TRANS	0.0454179800437633	trans
6348	rs_chromosome7_740010	7	740010	9.70776202039549e-07	0.0126347415807874	YKR014C	TRANS	0.0126347415807874	trans
4818	rs_chromosome7_559321	7	559321	4.47201886955915e-06	0.0183636913885298	YKR048C	TRANS	0.0183636913885298	trans
615	rs_chromosome7_64329	7	64329	5.04188956966045e-06	0.0092325837300063	YKR080W	TRANS	0.0092325837300063	trans
727	rs_chromosome4_95378	4	95378	5.28518466061802e-06	0.0423352859925882	YLL026W	TRANS	0.0423352859925882	trans
522	rs_chromosome5_81334	5	81334	5.01792240311029e-07	0.0107931776080963	YLL026W	TRANS	0.0107931776080963	trans
4646	rs_chromosome10_563290	10	563290	1.70425242837218e-06	0.0898338650578791	YLL026W	TRANS	0.0898338650578791	trans
744	rs_chromosome12_88452	12	88452	4.58094773977223e-07	0.0681587959231801	YLL026W	CIS	0.0681587959231801	cis
917	rs_chromosome13_97472	13	97472	1.57808245711988e-06	0.0313076640286041	YLL026W	TRANS	0.0313076640286041	trans
3071	rs_chromosome9_381742	9	381742	3.09919254652255e-06	0.0256571879808097	YLL050C	TRANS	0.0256571879808097	trans
3935	rs_chromosome8_449988	8	449988	1.90934843592619e-06	0.0097969675149356	YLR025W	TRANS	0.0097969675149356	trans
7795	rs_chromosome16_926649	16	926649	9.2052582165062e-06	0.0186741021826757	YLR044C	TRANS	0.0186741021826757	trans
2399	rs_chromosome12_263103	12	263103	1.9510309707563698e-12	0.0766522591781415	YLR061W	CIS	0.0766522591781415	cis
2403	rs_chromosome12_263319	12	263319	9.76041879608057e-07	0.0515868790481204	YLR061W	CIS	0.0515868790481204	cis
2404	rs_chromosome12_263502	12	263502	2.74167374182154e-14	0.0915158564409425	YLR061W	CIS	0.0915158564409425	cis
6196	rs_chromosome16_725524	16	725524	4.56783892527522e-06	0.0113184539246232	YLR100W	TRANS	0.0113184539246232	trans
5284	rs_chromosome12_619476	12	619476	1.50552371626716e-07	0.067530990738161	YLR133W	TRANS	0.067530990738161	trans
3394	rs_chromosome14_363258	14	363258	3.23200180164457e-06	0.0311517222094174	YLR133W	TRANS	0.0311517222094174	trans
1940	rs_chromosome11_186624	11	186624	1.1798286051846e-06	0.0232878985332997	YLR134W	TRANS	0.0232878985332997	trans
268	rs_chromosome12_37184	12	37184	5.73358182099936e-08	0.0282621781788126	YLR134W	TRANS	0.0282621781788126	trans
2143	rs_chromosome12_233182	12	233182	5.84024878182272e-08	0.0130421709664025	YLR134W	TRANS	0.0130421709664025	trans
2144	rs_chromosome12_233229	12	233229	9.5902991902973e-09	0.0217712959511521	YLR134W	TRANS	0.0217712959511521	trans
8082	rs_chromosome12_921874	12	921874	1.15409342654127e-07	0.0268970007274684	YLR134W	TRANS	0.0268970007274684	trans
4920	rs_chromosome16_584853	16	584853	3.23495207999011e-06	0.0383813662053039	YLR134W	TRANS	0.0383813662053039	trans
6821	rs_chromosome12_803025	12	803025	4.64521855984779e-06	0.0163777958277779	YLR150W	TRANS	0.0163777958277779	trans
690	rs_chromosome10_96753	10	96753	2.32037267506834e-07	0.0140629294419442	YLR153C	TRANS	0.0140629294419442	trans
2186	rs_chromosome4_282025	4	282025	8.04629392571785e-07	0.0426881329967089	YLR179C	TRANS	0.0426881329967089	trans
1767	rs_chromosome5_219367	5	219367	5.29332250917097e-06	0.0214643428674345	YLR179C	TRANS	0.0214643428674345	trans
772	rs_chromosome6_103689	6	103689	4.91892086327052e-06	0.14069433737256	YLR179C	TRANS	0.14069433737256	trans
249	rs_chromosome7_23140	7	23140	3.05303952742681e-06	0.0865553020745357	YLR179C	TRANS	0.0865553020745357	trans
3290	rs_chromosome8_377326	8	377326	5.72422139616846e-07	0.031290064627056	YLR179C	TRANS	0.031290064627056	trans
4402	rs_chromosome12_514634	12	514634	1.58781235759316e-32	0.496226900842351	YLR179C	CIS	0.496226900842351	cis
4410	rs_chromosome12_515006	12	515006	1.11583742693698e-08	0.0415327490302425	YLR179C	CIS	0.0415327490302425	cis
4427	rs_chromosome12_516896	12	516896	2.16974138029582e-07	0.187814505422053	YLR179C	CIS	0.187814505422053	cis
4618	rs_chromosome12_539905	12	539905	5.49400571138457e-07	0.162321861010133	YLR179C	CIS	0.162321861010133	cis
4680	rs_chromosome12_547572	12	547572	4.0426762477222e-06	0.0909709812344187	YLR179C	TRANS	0.0909709812344187	trans
4697	rs_chromosome12_549589	12	549589	4.43653116117362e-07	0.139009161917013	YLR179C	TRANS	0.139009161917013	trans
4727	rs_chromosome12_552874	12	552874	1.90242899640234e-06	0.139311327780496	YLR179C	TRANS	0.139311327780496	trans
4754	rs_chromosome12_554490	12	554490	3.11335337829438e-07	0.172433007604312	YLR179C	TRANS	0.172433007604312	trans
4783	rs_chromosome12_557933	12	557933	1.18689018404651e-06	0.0783587374582053	YLR179C	TRANS	0.0783587374582053	trans
5941	rs_chromosome13_740894	13	740894	3.93816030244388e-11	0.0658153655617522	YLR179C	TRANS	0.0658153655617522	trans
765	rs_chromosome14_89336	14	89336	3.43080618255417e-06	0.0149099661311244	YLR179C	TRANS	0.0149099661311244	trans
5322	rs_chromosome14_593545	14	593545	7.02488886104732e-06	0.0113404596266823	YLR179C	TRANS	0.0113404596266823	trans
4701	rs_chromosome15_494161	15	494161	4.70274367026897e-07	0.0161997955113168	YLR179C	TRANS	0.0161997955113168	trans
7430	rs_chromosome15_809724	15	809724	2.81760591597829e-06	0.0667849359185904	YLR179C	TRANS	0.0667849359185904	trans
7434	rs_chromosome15_810088	15	810088	6.61475849207562e-06	0.0866066267710468	YLR179C	TRANS	0.0866066267710468	trans
5690	rs_chromosome16_662450	16	662450	5.18268929824607e-06	0.104191619013521	YLR179C	TRANS	0.104191619013521	trans
2903	rs_chromosome7_313053	7	313053	5.80335116141154e-06	0.132924516192478	YLR180W	TRANS	0.132924516192478	trans
4410	rs_chromosome12_515006	12	515006	2.34895474432348e-06	0.0528489399192781	YLR180W	CIS	0.0528489399192781	cis
245	rs_chromosome7_22684	7	22684	2.17004169593244e-06	0.0352975208964038	YLR192C	TRANS	0.0352975208964038	trans
1441	rs_chromosome12_162223	12	162223	6.73675786910658e-06	0.0114707071739053	YLR197W	TRANS	0.0114707071739053	trans
585	rs_chromosome3_78442	3	78442	2.69651147059197e-07	0.0094765900553076	YLR259C	TRANS	0.0094765900553076	trans
707	rs_chromosome4_91053	4	91053	2.05152758768501e-06	0.0092845012446966	YLR259C	TRANS	0.0092845012446966	trans
2292	rs_chromosome5_276069	5	276069	2.85798894087945e-06	0.0086489183659679	YLR259C	TRANS	0.0086489183659679	trans
1582	rs_chromosome9_203358	9	203358	1.10641149114524e-06	0.0107402512408605	YLR259C	TRANS	0.0107402512408605	trans
3141	rs_chromosome14_342754	14	342754	2.03558046778648e-07	0.012388557537213	YLR259C	TRANS	0.012388557537213	trans
3158	rs_chromosome14_344770	14	344770	2.03064661600543e-06	0.0115393717996234	YLR259C	TRANS	0.0115393717996234	trans
8103	rs_chromosome15_902678	15	902678	2.10200371288415e-06	0.0117649095362146	YLR259C	TRANS	0.0117649095362146	trans
1477	rs_chromosome16_169469	16	169469	1.8074662707988e-06	0.0124413820031069	YLR259C	TRANS	0.0124413820031069	trans
5597	rs_chromosome16_651423	16	651423	1.11321732707311e-06	0.0092938302399685	YLR259C	TRANS	0.0092938302399685	trans
1304	rs_chromosome4_165740	4	165740	1.18387642809779e-06	0.101048029401998	YLR300W	TRANS	0.101048029401998	trans
5642	rs_chromosome7_668284	7	668284	1.53293987067739e-06	0.0213246842062884	YLR300W	TRANS	0.0213246842062884	trans
4540	rs_chromosome11_460991	11	460991	6.63174137187274e-06	0.044986196128057	YLR300W	TRANS	0.044986196128057	trans
1059	rs_chromosome8_104040	8	104040	3.74410681585977e-06	0.198070250295362	YLR303W	TRANS	0.198070250295362	trans
441	rs_chromosome13_46481	13	46481	7.09584985523306e-07	0.0751232496143672	YLR304C	TRANS	0.0751232496143672	trans
724	rs_chromosome14_84464	14	84464	5.67752123658862e-07	0.0694386159663471	YLR325C	TRANS	0.0694386159663471	trans
3003	rs_chromosome10_337322	10	337322	1.47828440737846e-06	0.0141737958986576	YLR342W	TRANS	0.0141737958986576	trans
5218	rs_chromosome10_618419	10	618419	7.59352123619999e-07	0.0473735616737768	YLR342W	TRANS	0.0473735616737768	trans
2888	rs_chromosome16_327318	16	327318	2.54896469003012e-06	0.0496034895358767	YLR347C	TRANS	0.0496034895358767	trans
4901	rs_chromosome14_537771	14	537771	3.24036688253995e-06	0.175942428187525	YLR378C	TRANS	0.175942428187525	trans
6821	rs_chromosome12_803025	12	803025	3.11037231785446e-06	0.0161646400934303	YLR441C	TRANS	0.0161646400934303	trans
724	rs_chromosome14_84464	14	84464	1.38605750685057e-06	0.0632500462537095	YLR441C	TRANS	0.0632500462537095	trans
3696	rs_chromosome4_451706	4	451706	5.24825166098033e-06	0.0179219844595842	YML010W	TRANS	0.0179219844595842	trans
5726	rs_chromosome15_616835	15	616835	1.62484908103263e-06	0.0154344670741002	YML069W	TRANS	0.0154344670741002	trans
724	rs_chromosome14_84464	14	84464	7.86114113478553e-07	0.0655333630580621	YML073C	TRANS	0.0655333630580621	trans
585	rs_chromosome3_78442	3	78442	8.12425898446771e-07	0.0161727897423158	YML078W	TRANS	0.0161727897423158	trans
1771	rs_chromosome11_168767	11	168767	2.11451567389061e-06	0.0202154865723025	YML078W	TRANS	0.0202154865723025	trans
4692	rs_chromosome12_548799	12	548799	7.52726750362578e-06	0.0223819668334321	YML078W	TRANS	0.0223819668334321	trans
1710	rs_chromosome13_206010	13	206010	3.99441522199116e-06	0.0191087373545177	YML078W	TRANS	0.0191087373545177	trans
5824	rs_chromosome13_724212	13	724212	8.04760487235398e-07	0.0213022340689131	YML078W	TRANS	0.0213022340689131	trans
145	rs_chromosome14_25390	14	25390	1.42440047759184e-06	0.0198471879735639	YML078W	TRANS	0.0198471879735639	trans
6240	rs_chromosome16_732124	16	732124	2.87903653095024e-07	0.026157029823226	YML078W	TRANS	0.026157029823226	trans
4462	rs_chromosome10_540182	10	540182	6.54044539072879e-06	0.0109204069896072	YML092C	TRANS	0.0109204069896072	trans
5490	rs_chromosome13_698372	13	698372	6.26511465926067e-08	0.0820679459796013	YMR012W	TRANS	0.0820679459796013	trans
3285	rs_chromosome7_346793	7	346793	8.91782441549941e-07	0.100375736436841	YMR027W	TRANS	0.100375736436841	trans
3288	rs_chromosome13_426219	13	426219	1.8497706892949e-07	0.0596915766257476	YMR079W	CIS	0.0596915766257476	cis
3342	rs_chromosome13_434221	13	434221	2.39593638926338e-07	0.0377274897494875	YMR083W	CIS	0.0377274897494875	cis
3550	rs_chromosome10_403524	10	403524	4.49667225666912e-06	0.0100481966240937	YMR092C	TRANS	0.0100481966240937	trans
3528	rs_chromosome13_453976	13	453976	1.09072258810522e-13	0.0727266786078038	YMR092C	CIS	0.0727266786078038	cis
2862	rs_chromosome4_361321	4	361321	3.99419107310306e-06	0.0196095668006066	YMR099C	TRANS	0.0196095668006066	trans
4895	rs_chromosome13_626993	13	626993	3.20022836207821e-06	0.0587053747939585	YMR099C	TRANS	0.0587053747939585	trans
2177	rs_chromosome14_215116	14	215116	5.35590458213407e-06	0.104123107620602	YMR105C	TRANS	0.104123107620602	trans
6904	rs_chromosome16_821491	16	821491	1.59021619273492e-06	0.0941978244239784	YMR108W	TRANS	0.0941978244239784	trans
2813	rs_chromosome4_357312	4	357312	6.41515041083328e-06	0.0385526699942081	YMR116C	TRANS	0.0385526699942081	trans
724	rs_chromosome14_84464	14	84464	4.03402173156073e-06	0.0547643243993054	YMR116C	TRANS	0.0547643243993054	trans
2967	rs_chromosome16_337961	16	337961	7.22235353172944e-06	0.0223354439619208	YMR120C	TRANS	0.0223354439619208	trans
7937	rs_chromosome4_962979	4	962979	1.09252407894876e-06	0.0281879236882396	YMR145C	TRANS	0.0281879236882396	trans
690	rs_chromosome10_96753	10	96753	5.64388313022684e-06	0.0093386512389672	YMR145C	TRANS	0.0093386512389672	trans
2490	rs_chromosome12_278390	12	278390	1.35379391980534e-06	0.017762876848816	YMR145C	TRANS	0.017762876848816	trans
1462	rs_chromosome13_169890	13	169890	3.26237540538745e-06	0.0183784216037264	YMR145C	TRANS	0.0183784216037264	trans
561	rs_chromosome9_85177	9	85177	1.29854294026108e-06	0.0465896614127024	YMR186W	TRANS	0.0465896614127024	trans
5490	rs_chromosome13_698372	13	698372	3.89791873906387e-06	0.0572488487182119	YMR203W	TRANS	0.0572488487182119	trans
6905	rs_chromosome15_747091	15	747091	4.69282031802152e-06	0.178723621149451	YMR241W	TRANS	0.178723621149451	trans
2532	rs_chromosome16_282972	16	282972	1.56920830263263e-06	0.0644869307212885	YMR260C	TRANS	0.0644869307212885	trans
6451	rs_chromosome13_793604	13	793604	4.74339031328088e-08	0.0580670974184125	YMR261C	CIS	0.0580670974184125	cis
2141	rs_chromosome16_237720	16	237720	6.85965177883329e-06	0.0315770998366766	YMR261C	TRANS	0.0315770998366766	trans
2177	rs_chromosome14_215116	14	215116	1.67041134358219e-06	0.125480097809182	YMR297W	TRANS	0.125480097809182	trans
422	rs_chromosome7_43308	7	43308	9.22676863531881e-06	0.0114004377459735	YMR314W	TRANS	0.0114004377459735	trans
1903	rs_chromosome4_246965	4	246965	4.40714333930184e-06	0.0153802960477778	YMR315W	TRANS	0.0153802960477778	trans
4035	rs_chromosome15_424565	15	424565	8.86590326005636e-07	0.020011278435222	YNL002C	TRANS	0.020011278435222	trans
522	rs_chromosome5_81334	5	81334	4.68889475984022e-06	0.0097223566703267	YNL007C	TRANS	0.0097223566703267	trans
989	rs_chromosome5_133153	5	133153	1.87799104407352e-06	0.0197286328326551	YNL007C	TRANS	0.0197286328326551	trans
4646	rs_chromosome10_563290	10	563290	3.15500665529452e-06	0.0852366347040346	YNL007C	TRANS	0.0852366347040346	trans
5279	rs_chromosome12_618828	12	618828	4.05441362118952e-06	0.0089469848972507	YNL007C	TRANS	0.0089469848972507	trans
8103	rs_chromosome15_902678	15	902678	2.75569597964443e-06	0.0131062686684913	YNL007C	TRANS	0.0131062686684913	trans
4747	rs_chromosome11_483350	11	483350	2.71727026618123e-06	0.0123398499499316	YNL085W	TRANS	0.0123398499499316	trans
2408	rs_chromosome11_237829	11	237829	5.95292440258952e-06	0.0218394690430149	YNL096C	TRANS	0.0218394690430149	trans
724	rs_chromosome14_84464	14	84464	4.74299320101238e-07	0.0684002904417638	YNL096C	TRANS	0.0684002904417638	trans
1748	rs_chromosome16_198072	16	198072	2.75363905166177e-06	0.0595186389879521	YNL096C	TRANS	0.0595186389879521	trans
4523	rs_chromosome14_491097	14	491097	4.82720974642515e-06	0.0562728474766112	YNL102W	TRANS	0.0562728474766112	trans
1059	rs_chromosome8_104040	8	104040	7.04899768135798e-06	0.162456925607487	YNL104C	TRANS	0.162456925607487	trans
2696	rs_chromosome10_301867	10	301867	5.03331681082618e-06	0.0102394643179183	YNL104C	TRANS	0.0102394643179183	trans
4260	rs_chromosome12_498323	12	498323	3.23577288677776e-07	0.04737955180097	YNL112W	TRANS	0.04737955180097	trans
8055	rs_chromosome15_893238	15	893238	3.34370136517541e-06	0.137620499058716	YNL113W	TRANS	0.137620499058716	trans
2994	rs_chromosome10_336677	10	336677	1.24228881518621e-05	0.0120093753798826	YNL132W	TRANS	0.0120093753798826	trans
3003	rs_chromosome10_337322	10	337322	9.66413522285255e-07	0.0169351267871561	YNL132W	TRANS	0.0169351267871561	trans
2740	rs_chromosome13_350249	13	350249	3.57863055486851e-06	0.0207828236927923	YNL138W	TRANS	0.0207828236927923	trans
1323	rs_chromosome6_173887	6	173887	3.75039160307078e-06	0.0120088393210152	YNL178W	TRANS	0.0120088393210152	trans
724	rs_chromosome14_84464	14	84464	2.33917860804727e-06	0.0601824711733668	YNL178W	TRANS	0.0601824711733668	trans
2785	rs_chromosome2_375878	2	375878	2.90134173231885e-06	0.0115329450977122	YNL239W	TRANS	0.0115329450977122	trans
569	rs_chromosome9_86101	9	86101	2.64611886660214e-06	0.105236415390001	YNL239W	TRANS	0.105236415390001	trans
2841	rs_chromosome16_324298	16	324298	2.71073726715574e-06	0.144516394714729	YNL287W	TRANS	0.144516394714729	trans
3696	rs_chromosome4_451706	4	451706	7.69908511654987e-06	0.0149724694637568	YNR021W	TRANS	0.0149724694637568	trans
888	rs_chromosome16_98497	16	98497	9.46837956950353e-06	0.0180058548587782	YNR021W	TRANS	0.0180058548587782	trans
889	rs_chromosome16_98500	16	98500	9.46837956950353e-06	0.0180058548587782	YNR021W	TRANS	0.0180058548587782	trans
724	rs_chromosome14_84464	14	84464	7.97194299816096e-07	0.0609897823730728	YOL039W	TRANS	0.0609897823730728	trans
831	rs_chromosome2_118962	2	118962	5.40482590920053e-06	0.0397854376335981	YOL049W	TRANS	0.0397854376335981	trans
836	rs_chromosome2_119266	2	119266	5.40482590920053e-06	0.0397854376335981	YOL049W	TRANS	0.0397854376335981	trans
840	rs_chromosome2_119573	2	119573	5.40482590920053e-06	0.0397854376335981	YOL049W	TRANS	0.0397854376335981	trans
6367	rs_chromosome2_785002	2	785002	1.61498435541542e-06	0.0394783612528549	YOL058W	TRANS	0.0394783612528549	trans
601	rs_chromosome2_93441	2	93441	1.34533485074179e-06	0.0124811255205286	YOL061W	TRANS	0.0124811255205286	trans
1071	rs_chromosome14_122891	14	122891	1.06878467953979e-06	0.0143838960058471	YOL064C	TRANS	0.0143838960058471	trans
2016	rs_chromosome3_202229	3	202229	4.96739991122275e-06	0.0099503484636369	YOR020C	TRANS	0.0099503484636369	trans
2813	rs_chromosome4_357312	4	357312	1.43794495947264e-07	0.0532653033700751	YOR063W	TRANS	0.0532653033700751	trans
690	rs_chromosome10_96753	10	96753	1.93742630048289e-06	0.0102101056675757	YOR065W	TRANS	0.0102101056675757	trans
615	rs_chromosome7_64329	7	64329	4.66830582536631e-06	0.009096037181856	YOR095C	TRANS	0.009096037181856	trans
6285	rs_chromosome14_711925	14	711925	2.23776951469355e-06	0.0185622221565341	YOR095C	TRANS	0.0185622221565341	trans
1323	rs_chromosome6_173887	6	173887	3.44869433804794e-06	0.0123252624508827	YOR096W	TRANS	0.0123252624508827	trans
1187	rs_chromosome4_156313	4	156313	4.02644801021686e-06	0.0643013928290545	YOR136W	TRANS	0.0643013928290545	trans
3846	rs_chromosome12_412826	12	412826	3.90159189526346e-06	0.0863904879637911	YOR198C	TRANS	0.0863904879637911	trans
11961	rs_chromosome4_1453164	4	1453164	4.46590100199239e-06	0.0361079545308114	YOR204W	TRANS	0.0361079545308114	trans
23	rs_chromosome4_18499	4	18499	3.74360308104931e-06	0.0069569994026056	YOR209C	TRANS	0.0069569994026056	trans
1978	rs_chromosome9_255508	9	255508	2.14487273807707e-06	0.0244652900521733	YOR209C	TRANS	0.0244652900521733	trans
6285	rs_chromosome14_711925	14	711925	1.27016973111534e-06	0.0152748510480131	YOR209C	TRANS	0.0152748510480131	trans
6821	rs_chromosome15_737961	15	737961	1.12318048338665e-07	0.150986848356936	YOR209C	CIS	0.150986848356936	cis
7553	rs_chromosome15_824910	15	824910	1.4327616362343e-06	0.172019387989902	YOR209C	TRANS	0.172019387989902	trans
2880	rs_chromosome3_307354	3	307354	6.21378024384244e-06	0.0109397547685313	YOR230W	TRANS	0.0109397547685313	trans
12100	rs_chromosome4_1467094	4	1467094	5.35177200772822e-06	0.100129523118572	YOR230W	TRANS	0.100129523118572	trans
7124	rs_chromosome15_770526	15	770526	1.45139450589017e-06	0.0132828612100929	YOR230W	CIS	0.0132828612100929	cis
10303	rs_chromosome4_1255570	4	1255570	9.95949549581809e-06	0.0258498726451152	YOR254C	TRANS	0.0258498726451152	trans
3696	rs_chromosome4_451706	4	451706	1.03410286676453e-06	0.0244508347377571	YOR270C	TRANS	0.0244508347377571	trans
6348	rs_chromosome7_740010	7	740010	6.64350408265836e-06	0.0119327351052417	YOR270C	TRANS	0.0119327351052417	trans
2752	rs_chromosome12_313034	12	313034	4.52499330954591e-06	0.0247217680670536	YOR270C	TRANS	0.0247217680670536	trans
904	rs_chromosome16_99579	16	99579	2.888048755275e-06	0.102603623901475	YOR270C	TRANS	0.102603623901475	trans
188	rs_chromosome15_57711	15	57711	4.98161059211014e-06	0.0338490323009087	YOR335C	TRANS	0.0338490323009087	trans
188	rs_chromosome15_57711	15	57711	1.8838889694386e-06	0.0396212562857755	YOR361C	TRANS	0.0396212562857755	trans
5018	rs_chromosome2_620149	2	620149	2.30816550280261e-06	0.025338624800584	YOR369C	TRANS	0.025338624800584	trans
724	rs_chromosome14_84464	14	84464	2.50328606195947e-06	0.0552927819077884	YOR369C	TRANS	0.0552927819077884	trans
5218	rs_chromosome10_618419	10	618419	4.11575568102992e-07	0.0515527531744864	YOR370C	TRANS	0.0515527531744864	trans
845	rs_chromosome1_103899	1	103899	1.80048889058531e-06	0.138176441751971	YPL028W	TRANS	0.138176441751971	trans
2529	rs_chromosome2_346125	2	346125	2.42093006403047e-06	0.0109975450663021	YPL091W	TRANS	0.0109975450663021	trans
5827	rs_chromosome4_687169	4	687169	7.33693261187942e-06	0.0358366493258229	YPL091W	TRANS	0.0358366493258229	trans
2008	rs_chromosome5_245401	5	245401	5.2977155099716805e-09	0.0273199612827342	YPL091W	TRANS	0.0273199612827342	trans
4524	rs_chromosome7_512063	7	512063	1.30844423475124e-05	0.0246092754287495	YPL091W	TRANS	0.0246092754287495	trans
21	rs_chromosome8_14636	8	14636	1.50500001254862e-11	0.0406039665040617	YPL091W	TRANS	0.0406039665040617	trans
29	rs_chromosome8_14947	8	14947	3.08645786081608e-07	0.0506644645465333	YPL091W	TRANS	0.0506644645465333	trans
40	rs_chromosome8_15293	8	15293	8.32983517023752e-08	0.0667663490480656	YPL091W	TRANS	0.0667663490480656	trans
57	rs_chromosome8_15928	8	15928	1.36607681721985e-06	0.0516578234248165	YPL091W	TRANS	0.0516578234248165	trans
72	rs_chromosome8_16634	8	16634	2.7444967918959396e-11	0.0392444540334839	YPL091W	TRANS	0.0392444540334839	trans
78	rs_chromosome8_16805	8	16805	1.81290409571569e-08	0.0952013807276661	YPL091W	TRANS	0.0952013807276661	trans
86	rs_chromosome8_16906	8	16906	2.28425301697758e-09	0.0636452131985785	YPL091W	TRANS	0.0636452131985785	trans
913	rs_chromosome12_105543	12	105543	8.45127871051282e-06	0.006498224911952	YPL091W	TRANS	0.006498224911952	trans
6778	rs_chromosome14_750743	14	750743	4.22332613010929e-06	0.0505119859441626	YPL091W	TRANS	0.0505119859441626	trans
6779	rs_chromosome14_750744	14	750744	4.22332613010929e-06	0.0505119859441626	YPL091W	TRANS	0.0505119859441626	trans
234	rs_chromosome15_61697	15	61697	1.11917853211753e-05	0.0826767560385309	YPL091W	TRANS	0.0826767560385309	trans
1409	rs_chromosome16_162438	16	162438	1.05587063891284e-07	0.111758258320248	YPL091W	TRANS	0.111758258320248	trans
3260	rs_chromosome16_373847	16	373847	1.54847456149463e-12	0.177120864257801	YPL091W	CIS	0.177120864257801	cis
3265	rs_chromosome16_374156	16	374156	2.77388416821662e-17	0.185795689797846	YPL091W	CIS	0.185795689797846	cis
3269	rs_chromosome16_375375	16	375375	1.1600946180708901e-25	0.615985508220547	YPL091W	CIS	0.615985508220547	cis
3274	rs_chromosome16_376683	16	376683	5.0030894017090695e-11	0.0353277171696479	YPL091W	CIS	0.0353277171696479	cis
3315	rs_chromosome16_381607	16	381607	1.0081968801073e-05	0.0197946687446057	YPL091W	CIS	0.0197946687446057	cis
3327	rs_chromosome16_382708	16	382708	9.07326098732539e-06	0.22413394173152	YPL091W	CIS	0.22413394173152	cis
3356	rs_chromosome16_389620	16	389620	8.15062380320971e-06	0.127790068267429	YPL091W	CIS	0.127790068267429	cis
3427	rs_chromosome16_400660	16	400660	1.13890044945009e-05	0.0086372394799693	YPL091W	CIS	0.0086372394799693	cis
6742	rs_chromosome16_797429	16	797429	7.31398626535699e-06	0.0178823796716985	YPL091W	TRANS	0.0178823796716985	trans
5181	rs_chromosome15_539719	15	539719	5.1610356808203e-07	0.0466359908207762	YPL106C	TRANS	0.0466359908207762	trans
3072	rs_chromosome16_350204	16	350204	1.79333271801902e-06	0.0348007589777888	YPL106C	CIS	0.0348007589777888	cis
3696	rs_chromosome4_451706	4	451706	5.71040312170291e-06	0.0237620550371163	YPL111W	TRANS	0.0237620550371163	trans
2322	rs_chromosome5_280968	5	280968	1.62345954774423e-06	0.0222950424642986	YPL111W	TRANS	0.0222950424642986	trans
3184	rs_chromosome5_397753	5	397753	3.63255289362332e-06	0.0243129544606457	YPL111W	TRANS	0.0243129544606457	trans
856	rs_chromosome10_116041	10	116041	3.01424199802733e-06	0.092179178312103	YPL111W	TRANS	0.092179178312103	trans
888	rs_chromosome10_118252	10	118252	2.57142849684669e-06	0.0105491072036894	YPL111W	TRANS	0.0105491072036894	trans
3109	rs_chromosome16_354703	16	354703	3.75828329350197e-06	0.0832693020055299	YPL111W	CIS	0.0832693020055299	cis
6703	rs_chromosome12_792544	12	792544	1.48965191025629e-06	0.0090838586910862	YPL117C	TRANS	0.0090838586910862	trans
574	rs_chromosome3_76973	3	76973	7.03957991704894e-07	0.0395478605170032	YPL145C	TRANS	0.0395478605170032	trans
4001	rs_chromosome4_489193	4	489193	3.40794513903378e-07	0.0226688576931284	YPL145C	TRANS	0.0226688576931284	trans
1353	rs_chromosome11_125651	11	125651	5.30353180032862e-06	0.0158807567834367	YPL145C	TRANS	0.0158807567834367	trans
2881	rs_chromosome11_287848	11	287848	3.39838964325528e-06	0.0150510789454239	YPL145C	TRANS	0.0150510789454239	trans
1616	rs_chromosome4_210797	4	210797	5.79538474643571e-07	0.0377525323364133	YPL160W	TRANS	0.0377525323364133	trans
8765	rs_chromosome7_1005364	7	1005364	2.00034401698297e-06	0.0108984889839016	YPL225W	TRANS	0.0108984889839016	trans
571	rs_chromosome4_78181	4	78181	9.36670308958759e-06	0.133163171404189	YPL231W	TRANS	0.133163171404189	trans
367	rs_chromosome7_36448	7	36448	3.1175161220428e-07	0.0805026752071031	YPL231W	TRANS	0.0805026752071031	trans
4654	rs_chromosome10_564333	10	564333	4.24535378211627e-06	0.0746686856054584	YPL240C	TRANS	0.0746686856054584	trans
2408	rs_chromosome11_237829	11	237829	2.26259130899192e-06	0.0229283539056221	YPL260W	TRANS	0.0229283539056221	trans
1903	rs_chromosome4_246965	4	246965	8.52165128248108e-07	0.0191647897542063	YPL271W	TRANS	0.0191647897542063	trans
1315	rs_chromosome2_183913	2	183913	7.45413310368604e-06	0.0121710554458236	YPR004C	TRANS	0.0121710554458236	trans
5218	rs_chromosome10_618419	10	618419	4.35035511554396e-06	0.0415671155800126	YPR004C	TRANS	0.0415671155800126	trans
3003	rs_chromosome10_337322	10	337322	9.19223132996937e-06	0.0139195506463731	YPR010C	TRANS	0.0139195506463731	trans
638	rs_chromosome3_83706	3	83706	2.41457472041173e-06	0.13651373517138	YPR016C	TRANS	0.13651373517138	trans
11052	rs_chromosome4_1351660	4	1351660	4.82628564157139e-06	0.137575812876159	YPR033C	TRANS	0.137575812876159	trans
