gene	var.exp	beta	cis	cis_trans
YHR090C	0.024414117	0.22097111575950373	False	trans
YHR091C	0.026753804	0.23131711566591867	False	trans
YHR092C	0.011787931	0.1535443323603968	False	trans
YHR094C	0.006301367	0.11226189914659382	False	trans
YHR096C	0.031629051	0.25151163392574905	False	trans
YHR097C	0.038323246	0.2768510285333974	False	trans
YHR098C	0.015307355	0.174970597529985	False	trans
YHR099W	0.012249527	0.1565217365096618	False	trans
YHR101C	0.009815467	0.14011043501466977	False	trans
YHR103W	0.0141275	0.1680922365845609	False	trans
YHR104W	0.016244981	0.18024972122031147	False	trans
YHR105W	0.018128145	0.190410845279359	False	trans
YHR106W	0.031200643	0.2498024939827463	False	trans
YHR107C	0.014600449	0.17088270245990375	False	trans
YHR108W	0.016027338	0.1790381970418603	False	trans
YHR109W	0.016176205	0.17986775697717475	False	trans
YHR110W	0.048732805	0.3121948269910954	False	trans
YHR113W	0.017522281	0.18720192840887084	False	trans
YHR114W	0.020370785	0.20184541114427149	False	trans
YHR115C	0.010694679	0.146251010252921	False	trans
YHR116W	0.020877945	0.20434257999741512	False	trans
YHR117W	0.015111092	0.17384528754038747	False	trans
YHR119W	0.019406363	0.19700945662581784	False	trans
YHR121W	0.006222242	0.11155484749664624	False	trans
YHR122W	0.023115727	0.21501500877845714	False	trans
YHR123W	0.016638655	0.18242069509789727	False	trans
YHR124W	0.043070899	0.29349922998195416	False	trans
YHR128W	0.020891776	0.20441025414592098	False	trans
YHR129C	0.015209679	0.1744114617793223	False	trans
YHR131C	0.01506295	0.17356814223814232	False	trans
YHR132W-A	0.014867356	0.17243755971365404	False	trans
YHR135C	0.016368056	0.18093123555649532	False	trans
YHR138C	0.019695197	0.19847013377332118	False	trans
YHR139C	0.011397764	0.15098187970746688	False	trans
YHR140W	0.024548234	0.22157722807183955	False	trans
YHR141C	0.024642303	0.22200136486066926	False	trans
YHR142W	0.008664492	0.1316395989054965	False	trans
YHR146W	0.02445222	0.2211434828341093	False	trans
YHR147C	0.001602348	0.056610034446200434	False	trans
YHR148W	0.031271642	0.25008655301715044	False	trans
YHR149C	0.019559287	0.1977841601342231	False	trans
YHR150W	0.03694328	0.2718208233377274	False	trans
YHR152W	0.014443659	0.1699626959070725	False	trans
YHR154W	0.010997867	0.148309588361643	False	trans
YHR155W	0.01164641	0.15261985454061996	False	trans
YHR158C	0.025412577	0.22544434789987527	False	trans
YHR159W	0.028374794	0.2382217202523733	False	trans
YHR160C	0.026709024	0.23112344753399644	False	trans
YHR161C	0.018292158	0.19127026951410928	False	trans
YHR162W	0.018938973	0.19462257320259643	False	trans
YHR164C	0.023001506	0.2144831275415388	False	trans
YHR166C	0.021411302	0.20693623172368825	False	trans
YHR167W	0.014538121	0.17051757094211728	False	trans
YHR168W	0.018323343	0.19143324162746655	False	trans
YHR169W	0.035141309	0.2651086909175178	False	trans
YHR170W	0.047335855	0.3076876825613921	False	trans
YHR171W	0.014392096	0.16965904632526968	False	trans
YHR172W	0.012004313	0.15494717164246657	False	trans
YHR174W	0.017678663	0.18803543814930207	False	trans
YHR175W	0.042082797	0.2901130710602333	False	trans
YHR176W	0.023005926	0.2145037342332296	False	trans
YHR177W	0.032266902	0.2540350448264963	False	trans
YHR178W	0.018158893	0.19057225926141505	False	trans
YHR179W	0.031713787	0.25184831545992126	False	trans
YHR183W	0.006587487	0.11478228957465521	False	trans
YHR184W	0.037293938	0.27310781021420827	False	trans
YHR188C	0.017417702	0.18664244961958681	False	trans
YHR189W	0.025546973	0.22603970005288895	False	trans
YHR190W	0.003771503	0.08685048071254413	False	trans
YHR194W	0.032878356	0.25643071578888516	False	trans
YHR196W	0.032605816	0.2553656828941587	False	trans
YHR197W	0.034332126	0.26203864600474486	False	trans
YHR198C	0.030708126	0.24782302556461536	False	trans
YHR199C	0.017911227	0.18926820652185616	False	trans
YHR202W	0.021443192	0.20709027982983652	False	trans
YHR203C	0.022368675	0.21151205639395596	False	trans
YHR207C	0.020336029	0.20167314645237228	False	trans
YHR208W	0.016673431	0.18261123185609365	False	trans
YHR210C	0.021621913	0.2079514991530477	False	trans
YHR215W	0.006228274	0.11160890645463739	False	trans
YHR216W	0.010596673	0.14557934606255105	False	trans
YIL168W	0.025341912	0.22513068204933773	False	trans
YIL167W	0.025655035	0.22651726203536895	False	trans
YIL166C	0.00508196	0.10081626852844733	False	trans
YIL165C	0.016661637	0.1825466351374355	False	trans
YIL164C	0.01930121	0.19647498568520116	False	trans
YIL162W	0.020415177	0.20206522214374248	False	trans
YIL160C	0.039438894	0.28085189691365803	False	trans
YIL158W	0.006032188	0.10983795336767706	False	trans
YIL157C	0.022564789	0.2124372330830921	False	trans
YIL156W-B	0.020345849	0.20172183322585585	False	trans
YIL156W	0.017697909	0.18813776335441007	False	trans
YIL155C	0.034863349	0.2640581337508845	False	trans
YIL154C	0.011257993	0.1500532772051314	False	trans
YIL153W	0.018954484	0.19470225473784325	False	trans
YIL152W	0.013587179	0.16484646796337493	False	trans
YIL151C	0.011988609	0.15484578780192892	False	trans
YIL149C	0.029364142	0.2423391920428885	False	trans
YIL148W	0.033249965	0.2578758034403383	False	trans
YIL146C	0.028277017	0.23781092069120796	False	trans
YIL145C	0.018125389	0.19039637076373067	False	trans
YIL140W	0.034871219	0.2640879361121973	False	trans
YIL139C	0.017807346	0.1887185523471394	False	trans
YIL136W	0.019152091	0.1957145421270479	False	trans
YIL135C	0.023557905	0.21706176540330635	False	trans
YIL132C	0.015025825	0.1733541173436616	False	trans
YIL129C	0.020981028	0.20484642052034982	False	trans
YIL127C	0.035719147	0.2672794305591061	False	trans
YIL126W	0.017645279	0.18785781325247028	False	trans
YIL125W	0.042940278	0.2930538448817896	False	trans
YIL124W	0.030117692	0.24542897954398132	False	trans
YIL123W	0.008873822	0.13322028374087783	False	trans
YIL122W	0.022273019	0.21105932341405817	False	trans
YIL120W	0.018304536	0.1913349732798476	False	trans
YIL119C	0.016994595	0.18436157408744372	False	trans
YIL117C	0.006224989	0.11157946943770615	False	trans
YIL115C	0.015932624	0.1785083975615713	False	trans
YIL114C	0.015749259	0.17747821838186228	False	trans
YIL113W	0.011608436	0.15237083710474258	False	trans
YIL112W	0.024665235	0.22210463750223677	False	trans
YIL111W	0.0017886	0.05980969821024012	False	trans
YIL110W	0.019867762	0.19933771344128537	False	trans
YIL109C	0.012461993	0.15787332263558654	False	trans
YIL107C	0.029794552	0.24410879541712543	False	trans
YIL106W	0.045090941	0.3003029836681614	False	trans
YIL105C	0.030598648	0.2473808723406076	False	trans
YIL104C	0.030845399	0.24837632334826118	False	trans
YIL103W	0.01593999	0.17854965695850553	False	trans
YIL101C	0.019330518	0.19662409821789395	False	trans
YIL099W	0.005706394	0.10683065103236992	False	trans
YIL098C	0.01958643	0.19792134801481118	False	trans
YIL097W	0.014460581	0.1700622297866284	False	trans
YIL096C	0.016244395	0.18024647014574238	False	trans
YIL095W	0.033897163	0.26037343566500787	False	trans
YIL094C	0.065072672	0.36075662710475603	False	trans
YIL093C	0.013915553	0.1668265746216711	False	trans
YIL091C	0.025811281	0.22720599023793364	False	trans
YIL089W	0.004699185	0.09694519070072533	False	trans
YIL088C	0.004474288	0.09459691326887998	False	trans
YIL087C	0.012304998	0.15687573426122983	False	trans
YIL084C	0.013293628	0.16305599038367158	False	trans
YIL083C	0.009796383	0.13997416190140236	False	trans
YIL079C	0.023459474	0.2166078207267688	False	trans
YIL078W	0.010746426	0.1466044064822064	False	trans
YIL077C	0.036243952	0.2692357777116556	False	trans
YIL076W	0.006894728	0.11742851442473416	False	trans
YIL075C	0.010264075	0.14327648097297754	False	trans
YIL073C	0.012306896	0.1568878325428712	False	trans
YIL071C	0.023189162	0.21535627225599907	False	trans
YIL070C	0.023715049	0.21778452194772704	False	trans
YIL069C	0.033213378	0.2577338860142376	False	trans
YIL068C	0.020276089	0.2013757135307036	False	trans
YIL067C	0.02076775	0.20380260057222038	False	trans
YIL066C	0.011728825	0.15315890440976654	False	trans
YIL064W	0.033463023	0.25870068805474794	False	trans
YIL063C	0.0204137	0.20205791249045407	False	trans
YIL056W	0.020137839	0.20068801160009533	False	trans
YIL055C	0.011089007	0.14892284579606985	False	trans
YIL053W	0.020051962	0.20025964146577313	False	trans
YIL052C	0.018121493	0.1903759070891062	False	trans
YIL051C	0.008833024	0.13291368627797515	False	trans
YIL050W	0.025658126	0.22653090738351797	False	trans
YIL049W	0.010577933	0.14545056204772808	False	trans
YIL048W	0.015534491	0.17626395547587145	False	trans
YIL046W	0.012675203	0.15921810826661645	False	trans
YIL045W	0.030352131	0.24638234920545748	False	trans
YIL044C	0.019992138	0.19996068613605025	False	trans
YIL043C	0.016195029	0.1799723812144519	False	trans
YIL042C	0.052071693	0.3227125439148593	False	trans
YIL041W	0.017393985	0.18651533449022362	False	trans
YIL036W	0.019552034	0.1977474854454539	False	trans
YIL033C	0.019254227	0.19623571030778267	False	trans
YIL027C	0.01213996	0.15582015274026656	False	trans
YIL026C	0.01390969	0.16679142663818186	False	trans
YIL024C	0.024426945	0.221029160972031	False	trans
YIL020C	0.02243633	0.21183167846193354	False	trans
YIL019W	0.045980266	0.303249949711455	False	trans
YIL018W	0.025542175	0.22601847269637054	False	trans
YIL017C	0.033607172	0.25925729305074524	False	trans
YIL013C	0.021761657	0.20862241969644585	False	trans
YIL010W	0.04910548	0.3133862792146459	False	trans
YIL009C-A	0.008465068	0.13011585606681453	False	trans
YIL009W	0.023216916	0.21548510853420938	False	trans
YIL008W	0.01644427	0.18135197820812432	False	trans
YIL007C	0.013862722	0.16650959131533535	False	trans
YIL006W	0.035030998	0.26469226660406986	False	trans
YIL005W	0.034334411	0.26204736594745615	False	trans
YIL003W	0.012186229	0.15611680883236115	False	trans
YIL002C	0.040068085	0.2830833269551565	False	trans
YIL001W	0.008180107	0.12790705219025258	False	trans
YIR001C	0.019886194	0.19943015820080973	False	trans
YIR003W	0.030119721	0.24543724656213042	False	trans
YIR006C	0.023333515	0.21602553089854912	False	trans
YIR007W	0.026348665	0.22955899023998166	False	trans
YIR008C	0.023688566	0.21766288613358042	False	trans
YIR011C	0.010206825	0.14287634513802486	False	trans
YIR012W	0.05394651	0.3284707292895366	False	trans
YIR014W	0.032157222	0.2536029258506297	False	trans
YIR015W	0.015097969	0.17376978448510547	False	trans
YIR016W	0.027334754	0.23381511499473254	False	trans
YIR018W	0.011820338	0.1537552470649376	False	trans
YIR019C	0.032432654	0.2546866859496193	False	trans
YIR022W	0.014334673	0.1693202468696523	False	trans
YIR023W	0.014147401	0.16821058825175067	False	trans
YIR025W	0.012432711	0.1576877357310961	False	trans
YIR026C	0.048086934	0.3101191190494388	False	trans
YIR027C	0.016804216	0.18332602652105892	False	trans
YIR028W	0.012082098	0.15544837085026011	False	trans
YIR029W	0.003642344	0.08535038371325579	False	trans
YIR030C	0.011720969	0.1531076026851704	False	trans
YIR031C	0.002658413	0.07291656876183904	False	trans
YIR032C	0.017114552	0.18501109155939816	False	trans
YIR033W	0.263289573	0.7256577333702163	False	trans
YIR036C	0.018702527	0.19340386242265173	False	trans
YIR037W	0.01829464	0.19128324547644	False	trans
YIR038C	0.006412851	0.11325061589236501	False	trans
YJL213W	0.016306742	0.18059203747673927	False	trans
YJL212C	0.019208507	0.19600258671762472	False	trans
YJL210W	0.040527566	0.2847018299906061	False	trans
YJL209W	0.013799006	0.16612649397371873	False	trans
YJL208C	0.019444129	0.1972010598348802	False	trans
YJL206C	0.014555456	0.17061920173298198	False	trans
YJL205C	0.014262491	0.1688934042525048	False	trans
YJL203W	0.010508536	0.14497265949136756	False	trans
YJL198W	0.02337158	0.2162016651184722	False	trans
YJL196C	0.072650434	0.3811835096118404	False	trans
YJL191W	0.018724892	0.19351946672105108	False	trans
YJL190C	0.006932914	0.11775325048592077	False	trans
YJL187C	0.020087225	0.20043565052155768	False	trans
YJL186W	0.006577074	0.11469153412523524	False	trans
YJL185C	0.023738239	0.2178909773258177	False	trans
YJL181W	0.031991058	0.25294686398530425	False	trans
YJL180C	0.021793663	0.20877577924654	False	trans
YJL176C	0.018729174	0.19354159242912103	False	trans
YJL174W	0.013998652	0.16732394927206326	False	trans
YJL172W	0.013553481	0.1646419205427342	False	trans
YJL171C	0.005930741	0.10891043108903756	False	trans
YJL167W	0.009712097	0.1393707071087752	False	trans
YJL166W	0.020254153	0.20126675333993937	False	trans
YJL165C	0.013818185	0.16624190205841607	False	trans
YJL164C	0.025599617	0.22627247733650685	False	trans
YJL163C	0.02337876	0.21623487230324345	False	trans
YJL161W	0.016890732	0.18379734492097538	False	trans
YJL158C	0.024128836	0.21967628911650888	False	trans
YJL157C	0.010055694	0.14181462547988483	False	trans
YJL156C	0.019805764	0.1990264505034444	False	trans
YJL154C	0.03160451	0.25141404097623504	False	trans
YJL151C	0.010593829	0.14555980901333995	False	trans
YJL149W	0.011520865	0.15179502626897892	False	trans
YJL148W	0.033131949	0.25741774997074307	False	trans
YJL146W	0.03256222	0.2551949059052708	False	trans
YJL145W	0.047258866	0.3074373627261332	False	trans
YJL143W	0.013606355	0.1649627533717839	False	trans
YJL140W	0.004295276	0.09268523075441955	False	trans
YJL139C	0.00755544	0.12292631939499368	False	trans
YJL138C	0.009152886	0.1352988248285993	False	trans
YJL137C	0.025401687	0.22539603811957298	False	trans
YJL136C	0.022972992	0.21435014345691492	False	trans
YJL133C-A	0.031101494	0.24940526858909778	False	trans
YJL132W	0.019404647	0.1970007461914802	False	trans
YJL131C	0.031503656	0.2510125733902587	False	trans
YJL128C	0.017096942	0.18491588357953462	False	trans
YJL125C	0.022123238	0.21034846326987985	False	trans
YJL124C	0.008894016	0.1333717811232946	False	trans
YJL123C	0.011268962	0.15012636011040834	False	trans
YJL122W	0.034491536	0.26264628685743874	False	trans
YJL121C	0.02695606	0.232189836125529	False	trans
YJL117W	0.020574663	0.20285296645600231	False	trans
YJL116C	0.023360088	0.21614850450558293	False	trans
YJL112W	0.0322388	0.25392439819757373	False	trans
YJL109C	0.011843938	0.15390866122476668	False	trans
YJL106W	0.022064993	0.2100713831058386	False	trans
YJL103C	0.031304281	0.2502170297961352	False	trans
YJL102W	0.030178062	0.2456748338759996	False	trans
YJL101C	0.018611465	0.1929324493184078	False	trans
YJL100W	0.020070561	0.20035249436929903	False	trans
YJL099W	0.025163247	0.22433567259800657	False	trans
YJL098W	0.017531894	0.1872532723345576	False	trans
YJL097W	0.047993255	0.30981689753788444	False	trans
YJL095W	0.02711778	0.23288529365333485	False	trans
YJL094C	0.050987854	0.3193363555876468	False	trans
YJL093C	0.02340321	0.21634791424924807	False	trans
YJL092W	0.019543515	0.19770440055800478	False	trans
YJL085W	0.022176326	0.21060069325621888	False	trans
YJL084C	0.014047143	0.16761350184278115	False	trans
YJL083W	0.00895775	0.1338487952878172	False	trans
YJL081C	0.026818205	0.23159535832999764	False	trans
YJL079C	0.034891779	0.2641657774958747	False	trans
YJL078C	0.008874298	0.13322385672243542	False	trans
YJL074C	0.021356106	0.2066693300903644	False	trans
YJL073W	0.022965498	0.21431517911711248	False	trans
YJL071W	0.007645902	0.12366003396409044	False	trans
YJL070C	0.014591779	0.17083195836845047	False	trans
YJL069C	0.018374448	0.19170001564945163	False	trans
YJL068C	0.009253356	0.1360393766524972	False	trans
YJL066C	0.020564319	0.2028019674460778	False	trans
YJL063C	0.027624139	0.23504952244154848	False	trans
YJL062W-A	0.025121092	0.22414768345891956	False	trans
YJL062W	0.028887086	0.2403625844427539	False	trans
YJL060W	0.025149636	0.2242749919184036	False	trans
YJL059W	0.016499262	0.1816549586441284	False	trans
YJL056C	0.007184982	0.11987478467133945	False	trans
YJL055W	0.010038304	0.14169194754819345	False	trans
YJL054W	0.017100862	0.18493708119249638	False	trans
YJL053W	0.009603446	0.13858893173698975	False	trans
YJL052W	0.01946249	0.197294145883754	False	trans
YJL051W	0.023755887	0.2179719569118927	False	trans
YJL050W	0.011909298	0.15433274441932276	False	trans
YJL049W	0.033603453	0.25924294783079443	False	trans
YJL048C	0.011966929	0.15470571418018145	False	trans
YJL047C	0.012591874	0.15869388141954308	False	trans
YJL044C	0.003632104	0.0852303232423766	False	trans
YJL042W	0.023387335	0.2162745246209086	False	trans
YJL033W	0.023881516	0.21854755088996078	False	trans
YJL029C	0.016565785	0.18202079551523775	False	trans
YJL026W	0.029949278	0.2447418149806036	False	trans
YJL023C	0.019483179	0.19739898176029178	False	trans
YJL020C	0.03351734	0.2589105637087834	False	trans
YJL016W	0.039540657	0.2812140003627131	False	trans
YJL014W	0.004947446	0.09947307173300722	False	trans
YJL013C	0.027967953	0.23650772926058886	False	trans
YJL012C	0.017795396	0.18865521991188053	False	trans
YJL010C	0.018229812	0.19094403368526602	False	trans
YJL008C	0.016841604	0.18352985588181558	False	trans
YJL005W	0.047729546	0.3089645481280983	False	trans
YJL004C	0.00888449	0.13330033758396864	False	trans
YJL003W	0.0285941	0.23914054445032945	False	trans
YJR001W	0.015502215	0.17608074852180747	False	trans
YJR002W	0.029068399	0.2411157356955369	False	trans
YJR003C	0.027496791	0.23450710436999558	False	trans
YJR005C-A	0.025072965	0.2239328694050965	False	trans
YJR006W	0.015703664	0.17722112740866985	False	trans
YJR007W	0.023240043	0.21559240710192	False	trans
YJR008W	0.034176181	0.26144284652673133	False	trans
YJR009C	0.501871874	1.001870125315652	False	trans
YJR011C	0.02001467	0.20007333655437448	False	trans
YJR012C	0.020648712	0.20321767639651822	False	trans
YJR013W	0.027626214	0.23505835020266777	False	trans
YJR014W	0.024766568	0.2225604097767615	False	trans
YJR015W	0.010257622	0.14323143509718808	False	trans
YJR017C	0.011554882	0.15201895934389237	False	trans
YJR019C	0.050196992	0.316850097049062	False	trans
YJR021C	0.038333381	0.27688763424898555	False	trans
YJR024C	0.009189181	0.13556681747389365	False	trans
YJR029W	0.001920983	0.061983594603733656	False	trans
YJR028W	0.010179002	0.14268147742436646	False	trans
YJR030C	0.010429	0.14442298985964805	False	trans
YJR033C	0.030005907	0.24497308831788034	False	trans
YJR034W	0.016037189	0.17909321036823256	False	trans
YJR036C	0.013892959	0.16669108554448855	False	trans
YJR039W	0.01811231	0.19032766483094357	False	trans
YJR040W	0.035771982	0.2674770345282002	False	trans
YJR041C	0.014614461	0.17096468056297476	False	trans
YJR044C	0.04246318	0.2914212758190452	False	trans
YJR045C	0.021327615	0.20653142618013368	False	trans
YJR046W	0.042998195	0.2932514109087968	False	trans
YJR047C	0.009969661	0.14120666414868668	False	trans
YJR048W	0.009167607	0.13540758472109307	False	trans
YJR049C	0.018309779	0.1913623735220694	False	trans
YJR050W	0.010723939	0.1464509405910389	False	trans
YJR052W	0.009317107	0.13650719394962305	False	trans
YJR054W	0.013310075	0.16315682639718143	False	trans
YJR055W	0.013313658	0.16317878538584604	False	trans
YJR056C	0.009492884	0.13778885295988205	False	trans
YJR057W	0.012297071	0.1568251956797759	False	trans
YJR059W	0.019082522	0.19535875716230383	False	trans
YJR060W	0.00860238	0.13116691656054127	False	trans
YJR062C	0.014437004	0.16992353574475785	False	trans
YJR063W	0.023787259	0.21811583619719133	False	trans
YJR064W	0.013577189	0.16478585497548023	False	trans
YJR065C	0.016939928	0.1840648146713543	False	trans
YJR066W	0.016548779	0.1819273426398572	False	trans
YJR069C	0.017713536	0.1882208065013005	False	trans
YJR070C	0.030387217	0.2465247127571595	False	trans
YJR072C	0.016022836	0.1790130498036386	False	trans
YJR074W	0.010525833	0.14509192258702758	False	trans
YJR076C	0.014188646	0.1684556083958026	False	trans
YJR077C	0.019156319	0.19573614382632556	False	trans
YJR079W	0.014318402	0.169224123575807	False	trans
YJR080C	0.039713925	0.2818294697152872	False	trans
YJR083C	0.014422406	0.16983760478763235	False	trans
YJR084W	0.007903454	0.1257255264455075	False	trans
YJR085C	0.018809316	0.1939552319479936	False	trans
YJR087W	0.017248677	0.18573463328092582	False	trans
YJR088C	0.015160134	0.17412716043167992	False	trans
YJR091C	0.014289344	0.16905232326117262	False	trans
YJR092W	0.028248696	0.23769180044755436	False	trans
YJR094C	0.007819404	0.1250552198030934	False	trans
YJR094W-A	0.031627287	0.2515046202358915	False	trans
YJR095W	0.028156421	0.23730327009967647	False	trans
YJR096W	0.024080838	0.21945768612650596	False	trans
YJR097W	0.025176505	0.22439476375352432	False	trans
YJR099W	0.011073682	0.1488199045826868	False	trans
YJR100C	0.030760485	0.2480342113499668	False	trans
YJR101W	0.007907324	0.12575630401693588	False	trans
YJR102C	0.008013746	0.12659973143731387	False	trans
YJR104C	0.015353182	0.17523231437152223	False	trans
YJR105W	0.008730549	0.13214044800892724	False	trans
YJR106W	0.017789889	0.18862602683617125	False	trans
YJR107W	0.024531064	0.22149972460479495	False	trans
YJR111C	0.011578409	0.15217364423578741	False	trans
YJR112W-A	0.004876069	0.09875291388105974	False	trans
YJR115W	0.023758182	0.2179824855349622	False	trans
YJR116W	0.090873096	0.42631700880917245	False	trans
YJR117W	0.009445482	0.13744440330548202	False	trans
YJR119C	0.059721416	0.34560502311164404	False	trans
YJR120W	0.019138819	0.19564671732487618	False	trans
YJR121W	0.026418797	0.22986429474800996	False	trans
YJR122W	0.025673258	0.2265976963695792	False	trans
YJR123W	0.02682713	0.2316338921660645	False	trans
YJR124C	0.023956939	0.21889238908650982	False	trans
YJR125C	0.026868097	0.23181068568985339	False	trans
YJR126C	0.017626139	0.18775590004045145	False	trans
YJR127C	0.001191625	0.04881854155953453	False	trans
YJR129C	0.001374324	0.05242755000951312	False	trans
YJR130C	0.01635994	0.1808863731738795	False	trans
YJR131W	0.008113302	0.12738368812371542	False	trans
YJR133W	0.009066218	0.1346567339571252	False	trans
YJR134C	0.012093813	0.15552371523340097	False	trans
YJR135C	0.013348937	0.16339484079982453	False	trans
YJR138W	0.022323425	0.21129801229543074	False	trans
YJR139C	0.011580155	0.15218511753781971	False	trans
YJR140C	0.014790496	0.17199125559167244	False	trans
YJR144W	0.045122999	0.3004097168867878	False	trans
YJR145C	0.023554676	0.21704688894338015	False	trans
YJR148W	0.01036168	0.14395610442075737	False	trans
YJR149W	0.006790324	0.11653603734467721	False	trans
YJR151C	0.016543516	0.1818984112080147	False	trans
YJR152W	0.006229896	0.11162343839893125	False	trans
YJR154W	0.026227421	0.2290302207133373	False	trans
YJR155W	0.028312292	0.23795920658802003	False	trans
YJR156C	0.008037726	0.12678900583252478	False	trans
YJR161C	0.00634559	0.11265513747716968	False	trans
YKL222C	0.01005847	0.14183419897894867	False	trans
YKL219W	0.01099764	0.14830805777165312	False	trans
YKL218C	0.015574271	0.17648949543811382	False	trans
YKL217W	0.003671624	0.08569275348592785	False	trans
YKL215C	0.038314713	0.2768202051874104	False	trans
YKL214C	0.008530409	0.13061706626624256	False	trans
YKL213C	0.023539978	0.21697916028964626	False	trans
YKL212W	0.01519274	0.17431431381272164	False	trans
YKL210W	0.010287325	0.1434386628493169	False	trans
YKL208W	0.019354544	0.1967462528232749	False	trans
YKL202W	0.016146973	0.17970516408829212	False	trans
YKL201C	0.022970685	0.21433938042273054	False	trans
YKL197C	0.028281116	0.23782815644914712	False	trans
YKL195W	0.021225612	0.2060369481428028	False	trans
YKL194C	0.032992967	0.2568772741991786	False	trans
YKL193C	0.025933231	0.22774209536227596	False	trans
YKL192C	0.021704434	0.20834794935395934	False	trans
YKL190W	0.022185555	0.21064451096575007	False	trans
YKL189W	0.012484247	0.15801422087900824	False	trans
YKL188C	0.02151812	0.2074517775291405	False	trans
YKL185W	0.010813512	0.14706129334396595	False	trans
YKL183W	0.006371283	0.11288297480134017	False	trans
YKL182W	0.094733859	0.43527889680066045	False	trans
YKL181W	0.011183964	0.1495591120594128	False	trans
YKL180W	0.019462064	0.1972919866593674	False	trans
YKL179C	0.019993058	0.19996528698751692	False	trans
YKL178C	0.003835414	0.0875832632413294	False	trans
YKL175W	0.005294431	0.10290219628365567	False	trans
YKL174C	0.013867602	0.16653889635757768	False	trans
YKL172W	0.027489524	0.2344761139220795	False	trans
YKL171W	0.038575903	0.27776213924867443	False	trans
YKL170W	0.015972342	0.17873075840492594	False	trans
YKL168C	0.020418558	0.20208195367226633	False	trans
YKL167C	0.010788548	0.14689144290938122	False	trans
YKL166C	0.012633213	0.1589541632043653	False	trans
YKL165C	0.029410296	0.2425295693312467	False	trans
YKL163W	0.019781299	0.1989034891599441	False	trans
YKL162C	0.014378016	0.16957603604283242	False	trans
YKL160W	0.013592196	0.16487689953416762	False	trans
YKL159C	0.024958294	0.2234202049949825	False	trans
YKL157W	0.023516468	0.21687078180335864	False	trans
YKL156W	0.018117147	0.1903530772012893	False	trans
YKL155C	0.030229821	0.24588542453752724	False	trans
YKL152C	0.007127654	0.11939559455859332	False	trans
YKL151C	0.009694386	0.13924357076719915	False	trans
YKL150W	0.029043523	0.24101254324204788	False	trans
YKL149C	0.01840007	0.19183362583238633	False	trans
YKL148C	0.046779984	0.3058757394760166	False	trans
YKL146W	0.026788771	0.23146823108150286	False	trans
YKL144C	0.019037112	0.1951261745640497	False	trans
YKL143W	0.032660081	0.2555780937404456	False	trans
YKL142W	0.046027623	0.30340607442831463	False	trans
YKL141W	0.048083054	0.3101066074755583	False	trans
YKL140W	0.024167311	0.2198513634253834	False	trans
YKL138C-A	0.013600326	0.16492620167820515	False	trans
YKL137W	0.02141003	0.20693008481127145	False	trans
YKL135C	0.019144595	0.19567623769890916	False	trans
YKL133C	0.026288826	0.22929817269223932	False	trans
YKL130C	0.011680563	0.15284346894780948	False	trans
YKL129C	0.024194947	0.21997703061910806	False	trans
YKL128C	0.031360873	0.25044309932597464	False	trans
YKL127W	0.02598564	0.22797210355655362	False	trans
YKL126W	0.035204942	0.265348608438032	False	trans
YKL125W	0.013958636	0.16708462526516316	False	trans
YKL124W	0.033540918	0.2590016138945856	False	trans
YKL123W	0.020201507	0.2010050098878135	False	trans
YKL121W	0.030042232	0.24512132506169265	False	trans
YKL120W	0.027952698	0.2364432193994998	False	trans
YKL117W	0.020899611	0.20444858033256186	False	trans
YKL116C	0.016183124	0.17990622001476214	False	trans
YKL114C	0.017359786	0.1863318866968292	False	trans
YKL112W	0.03693989	0.27180835160090283	False	trans
YKL110C	0.029895162	0.24452060035915174	False	trans
YKL109W	0.014091	0.16787495346239117	False	trans
YKL107W	0.026671189	0.23095968912344855	False	trans
YKL106W	0.017706863	0.18818535012056598	False	trans
YKL105C	0.028711735	0.23963194695198717	False	trans
YKL103C	0.008695639	0.13187599478297785	False	trans
YKL101W	0.017725978	0.188286898110304	False	trans
YKL100C	0.044333221	0.297769108538814	False	trans
YKL099C	0.029509399	0.24293784801878854	False	trans
YKL098W	0.014993854	0.17316959317385947	False	trans
YKL096W-A	0.020796875	0.20394545839513073	False	trans
YKL095W	0.011789245	0.1535528899109359	False	trans
YKL094W	0.023050322	0.21471060523411506	False	trans
YKL093W	0.023931497	0.218776127582513	False	trans
YKL092C	0.020179291	0.20089445487618615	False	trans
YKL091C	0.014694658	0.1714331239871688	False	trans
YKL090W	0.007723522	0.12428613760190635	False	trans
YKL089W	0.009426502	0.13730624166439048	False	trans
YKL087C	0.025397081	0.2253756020513312	False	trans
YKL085W	0.033809153	0.26003520146318654	False	trans
YKL084W	0.006479028	0.11383345729617457	False	trans
YKL082C	0.019608176	0.19803118946267026	False	trans
YKL080W	0.011289083	0.15026032743209367	False	trans
YKL078W	0.028006203	0.23666940233160685	False	trans
YKL077W	0.012210558	0.15627256956996644	False	trans
YKL076C	0.013778905	0.16600545171770714	False	trans
YKL074C	0.011107083	0.14904417465972966	False	trans
YKL073W	0.020320443	0.20159584817153353	False	trans
YKL068W-A	0.006563902	0.11457662937964269	False	trans
YKL067W	0.024973839	0.22348977157802993	False	trans
YKL066W	0.01440805	0.16975305593714654	False	trans
YKL065C	0.028199213	0.23748352784982793	False	trans
