SNP,PPI,DRUG,eQTL_gene,eQTL_gene_id,Chromosome,piQTL_peak,piQTL_left,piQTL_right,eQTL_peak,eQTL_left,eQTL_right,piQTL_EFFECTSIZE,piQTL_pvalue,piQTL_FDR,eQTL_LOD,eQTL_gene_dist,eQTL_cis,peak_distance,is_piQTL_peak_in_eQTL,is_eQTL_peak_in_piQTL,eQTL_gene_description,piQTL_locus_id,piQTL_locus_gene,piQTL_locus_description
3134,HNM1_ERG11,Fluconazole,PDR11,YIL013C,Chr5,274156,269900,274156,269977,238917,285154,0.656326595,4.893062434,0.004082354,7.508517323,,False,4179,True,True,"""ATP-binding cassette (ABC) transporter; multidrug transporter involved in multiple drug resistance; mediates sterol uptake when sterol biosynthesis is compromised; regulated by Pdr1p; required for anaerobic growth; PDR11 has a paralog ; AUS1 ; that arose from the whole genome duplication""",YER059W,PCL6,"""Pho85p cyclin of the Pho80p subfamily; forms the major Glc8p kinase together with Pcl7p and Pho85p; involved in the control of glycogen storage by Pho85p; stabilized by Elongin C binding; PCL6 has a paralog ; PCL7 ; that arose from the whole genome duplication"""
3134,PMC1_GTR2,Fluconazole,HMF1,YER057C,Chr5,274156,269900,274156,272259,271156,276799,0.788669057,3.978276074,0.027980128,36.36137602,0.0,True,1897,True,True,"""Member of the p14.5 protein family; functionally complements Mmf1p function when targeted to mitochondria; heat shock inducible; high-dosage growth inhibitor; forms a homotrimer in vitro; HMF1 has a paralog ; MMF1 ; that arose from the whole genome duplication""",YER059W,PCL6,"""Pho85p cyclin of the Pho80p subfamily; forms the major Glc8p kinase together with Pcl7p and Pho85p; involved in the control of glycogen storage by Pho85p; stabilized by Elongin C binding; PCL6 has a paralog ; PCL7 ; that arose from the whole genome duplication"""
3134,PMC1_GTR2,Fluconazole,CEM1,YER061C,Chr5,274156,269900,274156,273721,249123,302655,0.788669057,3.978276074,0.027980128,4.265596928,0.0,True,435,True,True,"""Mitochondrial beta-keto-acyl synthase; possible role in fatty acid synthesis; required for mitochondrial respiration; human homolog OXSM can complement yeast cem1 null mutant""",YER059W,PCL6,"""Pho85p cyclin of the Pho80p subfamily; forms the major Glc8p kinase together with Pcl7p and Pho85p; involved in the control of glycogen storage by Pho85p; stabilized by Elongin C binding; PCL6 has a paralog ; PCL7 ; that arose from the whole genome duplication"""
3134,PMC1_GTR2,Fluconazole,SPO22,YIL073C,Chr5,274156,269900,274156,273721,234865,327363,0.788669057,3.978276074,0.027980128,4.986407134,,False,435,True,True,"""Meiosis-specific protein essential for chromosome synapsis; involved in completion of nuclear divisions during meiosis; induced early in meiosis""",YER059W,PCL6,"""Pho85p cyclin of the Pho80p subfamily; forms the major Glc8p kinase together with Pcl7p and Pho85p; involved in the control of glycogen storage by Pho85p; stabilized by Elongin C binding; PCL6 has a paralog ; PCL7 ; that arose from the whole genome duplication"""
3134,PMC1_GTR2,Fluconazole,PDR11,YIL013C,Chr5,274156,269900,274156,269977,238917,285154,0.788669057,3.978276074,0.027980128,7.508517323,,False,4179,True,True,"""ATP-binding cassette (ABC) transporter; multidrug transporter involved in multiple drug resistance; mediates sterol uptake when sterol biosynthesis is compromised; regulated by Pdr1p; required for anaerobic growth; PDR11 has a paralog ; AUS1 ; that arose from the whole genome duplication""",YER059W,PCL6,"""Pho85p cyclin of the Pho80p subfamily; forms the major Glc8p kinase together with Pcl7p and Pho85p; involved in the control of glycogen storage by Pho85p; stabilized by Elongin C binding; PCL6 has a paralog ; PCL7 ; that arose from the whole genome duplication"""
3134,SRO9_DHH1,Fluconazole,HMF1,YER057C,Chr5,274156,269900,274156,272259,271156,276799,0.662655809,4.095134448,0.022176866,36.36137602,0.0,True,1897,True,True,"""Member of the p14.5 protein family; functionally complements Mmf1p function when targeted to mitochondria; heat shock inducible; high-dosage growth inhibitor; forms a homotrimer in vitro; HMF1 has a paralog ; MMF1 ; that arose from the whole genome duplication""",YER059W,PCL6,"""Pho85p cyclin of the Pho80p subfamily; forms the major Glc8p kinase together with Pcl7p and Pho85p; involved in the control of glycogen storage by Pho85p; stabilized by Elongin C binding; PCL6 has a paralog ; PCL7 ; that arose from the whole genome duplication"""
3134,SRO9_DHH1,Fluconazole,CEM1,YER061C,Chr5,274156,269900,274156,273721,249123,302655,0.662655809,4.095134448,0.022176866,4.265596928,0.0,True,435,True,True,"""Mitochondrial beta-keto-acyl synthase; possible role in fatty acid synthesis; required for mitochondrial respiration; human homolog OXSM can complement yeast cem1 null mutant""",YER059W,PCL6,"""Pho85p cyclin of the Pho80p subfamily; forms the major Glc8p kinase together with Pcl7p and Pho85p; involved in the control of glycogen storage by Pho85p; stabilized by Elongin C binding; PCL6 has a paralog ; PCL7 ; that arose from the whole genome duplication"""
3134,SRO9_DHH1,Fluconazole,SPO22,YIL073C,Chr5,274156,269900,274156,273721,234865,327363,0.662655809,4.095134448,0.022176866,4.986407134,,False,435,True,True,"""Meiosis-specific protein essential for chromosome synapsis; involved in completion of nuclear divisions during meiosis; induced early in meiosis""",YER059W,PCL6,"""Pho85p cyclin of the Pho80p subfamily; forms the major Glc8p kinase together with Pcl7p and Pho85p; involved in the control of glycogen storage by Pho85p; stabilized by Elongin C binding; PCL6 has a paralog ; PCL7 ; that arose from the whole genome duplication"""
3134,SRO9_DHH1,Fluconazole,PDR11,YIL013C,Chr5,274156,269900,274156,269977,238917,285154,0.662655809,4.095134448,0.022176866,7.508517323,,False,4179,True,True,"""ATP-binding cassette (ABC) transporter; multidrug transporter involved in multiple drug resistance; mediates sterol uptake when sterol biosynthesis is compromised; regulated by Pdr1p; required for anaerobic growth; PDR11 has a paralog ; AUS1 ; that arose from the whole genome duplication""",YER059W,PCL6,"""Pho85p cyclin of the Pho80p subfamily; forms the major Glc8p kinase together with Pcl7p and Pho85p; involved in the control of glycogen storage by Pho85p; stabilized by Elongin C binding; PCL6 has a paralog ; PCL7 ; that arose from the whole genome duplication"""
3134,SSH1_ERV25,Fluconazole,HMF1,YER057C,Chr5,274156,269900,274156,272259,271156,276799,0.699890212,3.860104669,0.035367218,36.36137602,0.0,True,1897,True,True,"""Member of the p14.5 protein family; functionally complements Mmf1p function when targeted to mitochondria; heat shock inducible; high-dosage growth inhibitor; forms a homotrimer in vitro; HMF1 has a paralog ; MMF1 ; that arose from the whole genome duplication""",YER059W,PCL6,"""Pho85p cyclin of the Pho80p subfamily; forms the major Glc8p kinase together with Pcl7p and Pho85p; involved in the control of glycogen storage by Pho85p; stabilized by Elongin C binding; PCL6 has a paralog ; PCL7 ; that arose from the whole genome duplication"""
3134,SSH1_ERV25,Fluconazole,CEM1,YER061C,Chr5,274156,269900,274156,273721,249123,302655,0.699890212,3.860104669,0.035367218,4.265596928,0.0,True,435,True,True,"""Mitochondrial beta-keto-acyl synthase; possible role in fatty acid synthesis; required for mitochondrial respiration; human homolog OXSM can complement yeast cem1 null mutant""",YER059W,PCL6,"""Pho85p cyclin of the Pho80p subfamily; forms the major Glc8p kinase together with Pcl7p and Pho85p; involved in the control of glycogen storage by Pho85p; stabilized by Elongin C binding; PCL6 has a paralog ; PCL7 ; that arose from the whole genome duplication"""
3134,SSH1_ERV25,Fluconazole,SPO22,YIL073C,Chr5,274156,269900,274156,273721,234865,327363,0.699890212,3.860104669,0.035367218,4.986407134,,False,435,True,True,"""Meiosis-specific protein essential for chromosome synapsis; involved in completion of nuclear divisions during meiosis; induced early in meiosis""",YER059W,PCL6,"""Pho85p cyclin of the Pho80p subfamily; forms the major Glc8p kinase together with Pcl7p and Pho85p; involved in the control of glycogen storage by Pho85p; stabilized by Elongin C binding; PCL6 has a paralog ; PCL7 ; that arose from the whole genome duplication"""
3134,SSH1_ERV25,Fluconazole,PDR11,YIL013C,Chr5,274156,269900,274156,269977,238917,285154,0.699890212,3.860104669,0.035367218,7.508517323,,False,4179,True,True,"""ATP-binding cassette (ABC) transporter; multidrug transporter involved in multiple drug resistance; mediates sterol uptake when sterol biosynthesis is compromised; regulated by Pdr1p; required for anaerobic growth; PDR11 has a paralog ; AUS1 ; that arose from the whole genome duplication""",YER059W,PCL6,"""Pho85p cyclin of the Pho80p subfamily; forms the major Glc8p kinase together with Pcl7p and Pho85p; involved in the control of glycogen storage by Pho85p; stabilized by Elongin C binding; PCL6 has a paralog ; PCL7 ; that arose from the whole genome duplication"""
3134,TPO1_MID2,Fluconazole,HMF1,YER057C,Chr5,274156,269900,274156,272259,271156,276799,0.62246894,4.049187304,0.02430338,36.36137602,0.0,True,1897,True,True,"""Member of the p14.5 protein family; functionally complements Mmf1p function when targeted to mitochondria; heat shock inducible; high-dosage growth inhibitor; forms a homotrimer in vitro; HMF1 has a paralog ; MMF1 ; that arose from the whole genome duplication""",YER059W,PCL6,"""Pho85p cyclin of the Pho80p subfamily; forms the major Glc8p kinase together with Pcl7p and Pho85p; involved in the control of glycogen storage by Pho85p; stabilized by Elongin C binding; PCL6 has a paralog ; PCL7 ; that arose from the whole genome duplication"""
3134,TPO1_MID2,Fluconazole,CEM1,YER061C,Chr5,274156,269900,274156,273721,249123,302655,0.62246894,4.049187304,0.02430338,4.265596928,0.0,True,435,True,True,"""Mitochondrial beta-keto-acyl synthase; possible role in fatty acid synthesis; required for mitochondrial respiration; human homolog OXSM can complement yeast cem1 null mutant""",YER059W,PCL6,"""Pho85p cyclin of the Pho80p subfamily; forms the major Glc8p kinase together with Pcl7p and Pho85p; involved in the control of glycogen storage by Pho85p; stabilized by Elongin C binding; PCL6 has a paralog ; PCL7 ; that arose from the whole genome duplication"""
3134,TPO1_MID2,Fluconazole,SPO22,YIL073C,Chr5,274156,269900,274156,273721,234865,327363,0.62246894,4.049187304,0.02430338,4.986407134,,False,435,True,True,"""Meiosis-specific protein essential for chromosome synapsis; involved in completion of nuclear divisions during meiosis; induced early in meiosis""",YER059W,PCL6,"""Pho85p cyclin of the Pho80p subfamily; forms the major Glc8p kinase together with Pcl7p and Pho85p; involved in the control of glycogen storage by Pho85p; stabilized by Elongin C binding; PCL6 has a paralog ; PCL7 ; that arose from the whole genome duplication"""
3134,TPO1_MID2,Fluconazole,PDR11,YIL013C,Chr5,274156,269900,274156,269977,238917,285154,0.62246894,4.049187304,0.02430338,7.508517323,,False,4179,True,True,"""ATP-binding cassette (ABC) transporter; multidrug transporter involved in multiple drug resistance; mediates sterol uptake when sterol biosynthesis is compromised; regulated by Pdr1p; required for anaerobic growth; PDR11 has a paralog ; AUS1 ; that arose from the whole genome duplication""",YER059W,PCL6,"""Pho85p cyclin of the Pho80p subfamily; forms the major Glc8p kinase together with Pcl7p and Pho85p; involved in the control of glycogen storage by Pho85p; stabilized by Elongin C binding; PCL6 has a paralog ; PCL7 ; that arose from the whole genome duplication"""
3134,TPO1_TPO2,Fluconazole,HMF1,YER057C,Chr5,274156,269900,274156,272259,271156,276799,0.644181026,3.728582398,0.045599876,36.36137602,0.0,True,1897,True,True,"""Member of the p14.5 protein family; functionally complements Mmf1p function when targeted to mitochondria; heat shock inducible; high-dosage growth inhibitor; forms a homotrimer in vitro; HMF1 has a paralog ; MMF1 ; that arose from the whole genome duplication""",YER059W,PCL6,"""Pho85p cyclin of the Pho80p subfamily; forms the major Glc8p kinase together with Pcl7p and Pho85p; involved in the control of glycogen storage by Pho85p; stabilized by Elongin C binding; PCL6 has a paralog ; PCL7 ; that arose from the whole genome duplication"""
3134,TPO1_TPO2,Fluconazole,CEM1,YER061C,Chr5,274156,269900,274156,273721,249123,302655,0.644181026,3.728582398,0.045599876,4.265596928,0.0,True,435,True,True,"""Mitochondrial beta-keto-acyl synthase; possible role in fatty acid synthesis; required for mitochondrial respiration; human homolog OXSM can complement yeast cem1 null mutant""",YER059W,PCL6,"""Pho85p cyclin of the Pho80p subfamily; forms the major Glc8p kinase together with Pcl7p and Pho85p; involved in the control of glycogen storage by Pho85p; stabilized by Elongin C binding; PCL6 has a paralog ; PCL7 ; that arose from the whole genome duplication"""
3134,TPO1_TPO2,Fluconazole,SPO22,YIL073C,Chr5,274156,269900,274156,273721,234865,327363,0.644181026,3.728582398,0.045599876,4.986407134,,False,435,True,True,"""Meiosis-specific protein essential for chromosome synapsis; involved in completion of nuclear divisions during meiosis; induced early in meiosis""",YER059W,PCL6,"""Pho85p cyclin of the Pho80p subfamily; forms the major Glc8p kinase together with Pcl7p and Pho85p; involved in the control of glycogen storage by Pho85p; stabilized by Elongin C binding; PCL6 has a paralog ; PCL7 ; that arose from the whole genome duplication"""
3134,TPO1_TPO2,Fluconazole,PDR11,YIL013C,Chr5,274156,269900,274156,269977,238917,285154,0.644181026,3.728582398,0.045599876,7.508517323,,False,4179,True,True,"""ATP-binding cassette (ABC) transporter; multidrug transporter involved in multiple drug resistance; mediates sterol uptake when sterol biosynthesis is compromised; regulated by Pdr1p; required for anaerobic growth; PDR11 has a paralog ; AUS1 ; that arose from the whole genome duplication""",YER059W,PCL6,"""Pho85p cyclin of the Pho80p subfamily; forms the major Glc8p kinase together with Pcl7p and Pho85p; involved in the control of glycogen storage by Pho85p; stabilized by Elongin C binding; PCL6 has a paralog ; PCL7 ; that arose from the whole genome duplication"""
3143,DHH1_LSM3,Fluconazole,RRT13,YER066W,Chr5,285154,274280,285154,283533,269894,312465,0.626616959,3.963555684,0.028825689,5.223025065,0.0,True,1621,True,True,"""Putative protein of unknown function; non-essential gene identified in a screen for mutants with decreased levels of rDNA transcription""",SUT093,,ncRNA_UNB
3143,DHH1_LSM3,Fluconazole,ELM1,YKL048C,Chr5,285154,274280,285154,283424,196190,302655,0.626616959,3.963555684,0.028825689,3.704757184,,False,1730,True,True,"""Serine/threonine protein kinase; regulates the orientation checkpoint ; the morphogenesis checkpoint and the metabolic switch from fermentative to oxidative metabolism by phosphorylating the activation loop of Kin4p ; Hsl1p and Snf1p respectively; cooperates with Hsl7p in recruiting Hsl1p to the septin ring ; a prerequisite for subsequent recruitment ; phosphorylation ; and degradation of Swe1p; forms part of the bud neck ring; regulates cytokinesis""",SUT093,,ncRNA_UNB
3136,ERG11_ACF2,Fluconazole,RRT13,YER066W,Chr5,274280,274280,285154,283533,269894,312465,0.49249057,3.94149836,0.030098493,5.223025065,0.0,True,9253,True,True,"""Putative protein of unknown function; non-essential gene identified in a screen for mutants with decreased levels of rDNA transcription""",YER060W_NFR/NDR,FCY21,stable
3136,ERG11_ACF2,Fluconazole,ELM1,YKL048C,Chr5,274280,274280,285154,283424,196190,302655,0.49249057,3.94149836,0.030098493,3.704757184,,False,9144,True,True,"""Serine/threonine protein kinase; regulates the orientation checkpoint ; the morphogenesis checkpoint and the metabolic switch from fermentative to oxidative metabolism by phosphorylating the activation loop of Kin4p ; Hsl1p and Snf1p respectively; cooperates with Hsl7p in recruiting Hsl1p to the septin ring ; a prerequisite for subsequent recruitment ; phosphorylation ; and degradation of Swe1p; forms part of the bud neck ring; regulates cytokinesis""",YER060W_NFR/NDR,FCY21,stable
3141,ERG11_ERV25,Metformin,RRT13,YER066W,Chr5,283807,274280,285154,283533,269894,312465,0.287433384,4.065861211,0.023521619,5.223025065,0.0,True,274,True,True,"""Putative protein of unknown function; non-essential gene identified in a screen for mutants with decreased levels of rDNA transcription""",YER064C,VHR2,"""Non-essential nuclear protein; null mutation has global effects on transcription; VHR2 has a paralog ; VHR1 ; that arose from the whole genome duplication; relative distribution to the nucleus increases upon DNA replication stress"""
3141,ERG11_ERV25,Metformin,ELM1,YKL048C,Chr5,283807,274280,285154,283424,196190,302655,0.287433384,4.065861211,0.023521619,3.704757184,,False,383,True,True,"""Serine/threonine protein kinase; regulates the orientation checkpoint ; the morphogenesis checkpoint and the metabolic switch from fermentative to oxidative metabolism by phosphorylating the activation loop of Kin4p ; Hsl1p and Snf1p respectively; cooperates with Hsl7p in recruiting Hsl1p to the septin ring ; a prerequisite for subsequent recruitment ; phosphorylation ; and degradation of Swe1p; forms part of the bud neck ring; regulates cytokinesis""",YER064C,VHR2,"""Non-essential nuclear protein; null mutation has global effects on transcription; VHR2 has a paralog ; VHR1 ; that arose from the whole genome duplication; relative distribution to the nucleus increases upon DNA replication stress"""
3143,ERV25_ORM2,Fluconazole,RRT13,YER066W,Chr5,285154,274280,285154,283533,269894,312465,0.607394269,3.899338761,0.032716096,5.223025065,0.0,True,1621,True,True,"""Putative protein of unknown function; non-essential gene identified in a screen for mutants with decreased levels of rDNA transcription""",SUT093,,ncRNA_UNB
3143,ERV25_ORM2,Fluconazole,ELM1,YKL048C,Chr5,285154,274280,285154,283424,196190,302655,0.607394269,3.899338761,0.032716096,3.704757184,,False,1730,True,True,"""Serine/threonine protein kinase; regulates the orientation checkpoint ; the morphogenesis checkpoint and the metabolic switch from fermentative to oxidative metabolism by phosphorylating the activation loop of Kin4p ; Hsl1p and Snf1p respectively; cooperates with Hsl7p in recruiting Hsl1p to the septin ring ; a prerequisite for subsequent recruitment ; phosphorylation ; and degradation of Swe1p; forms part of the bud neck ring; regulates cytokinesis""",SUT093,,ncRNA_UNB
3139,FMP45_HNM1,Fluconazole,RRT13,YER066W,Chr5,279640,274280,285154,283533,269894,312465,0.62284695,4.380883862,0.012249354,5.223025065,0.0,True,3893,True,True,"""Putative protein of unknown function; non-essential gene identified in a screen for mutants with decreased levels of rDNA transcription""",YER061C_NFR/NDR,CEM1,stable
3139,FMP45_HNM1,Fluconazole,ELM1,YKL048C,Chr5,279640,274280,285154,283424,196190,302655,0.62284695,4.380883862,0.012249354,3.704757184,,False,3784,True,True,"""Serine/threonine protein kinase; regulates the orientation checkpoint ; the morphogenesis checkpoint and the metabolic switch from fermentative to oxidative metabolism by phosphorylating the activation loop of Kin4p ; Hsl1p and Snf1p respectively; cooperates with Hsl7p in recruiting Hsl1p to the septin ring ; a prerequisite for subsequent recruitment ; phosphorylation ; and degradation of Swe1p; forms part of the bud neck ring; regulates cytokinesis""",YER061C_NFR/NDR,CEM1,stable
3140,GTR1_SLM4,Fluconazole,RRT13,YER066W,Chr5,279872,274280,285154,283533,269894,312465,0.505610801,3.844948141,0.036435072,5.223025065,0.0,True,3661,True,True,"""Putative protein of unknown function; non-essential gene identified in a screen for mutants with decreased levels of rDNA transcription""",YER061C_NFR/NDR,CEM1,stable
3140,GTR1_SLM4,Fluconazole,ELM1,YKL048C,Chr5,279872,274280,285154,283424,196190,302655,0.505610801,3.844948141,0.036435072,3.704757184,,False,3552,True,True,"""Serine/threonine protein kinase; regulates the orientation checkpoint ; the morphogenesis checkpoint and the metabolic switch from fermentative to oxidative metabolism by phosphorylating the activation loop of Kin4p ; Hsl1p and Snf1p respectively; cooperates with Hsl7p in recruiting Hsl1p to the septin ring ; a prerequisite for subsequent recruitment ; phosphorylation ; and degradation of Swe1p; forms part of the bud neck ring; regulates cytokinesis""",YER061C_NFR/NDR,CEM1,stable
3141,HNM1_ERG11,Fluconazole,RRT13,YER066W,Chr5,283807,274280,285154,283533,269894,312465,0.62755618,5.076052352,0.002740229,5.223025065,0.0,True,274,True,True,"""Putative protein of unknown function; non-essential gene identified in a screen for mutants with decreased levels of rDNA transcription""",YER064C,VHR2,"""Non-essential nuclear protein; null mutation has global effects on transcription; VHR2 has a paralog ; VHR1 ; that arose from the whole genome duplication; relative distribution to the nucleus increases upon DNA replication stress"""
3141,HNM1_ERG11,Fluconazole,ELM1,YKL048C,Chr5,283807,274280,285154,283424,196190,302655,0.62755618,5.076052352,0.002740229,3.704757184,,False,383,True,True,"""Serine/threonine protein kinase; regulates the orientation checkpoint ; the morphogenesis checkpoint and the metabolic switch from fermentative to oxidative metabolism by phosphorylating the activation loop of Kin4p ; Hsl1p and Snf1p respectively; cooperates with Hsl7p in recruiting Hsl1p to the septin ring ; a prerequisite for subsequent recruitment ; phosphorylation ; and degradation of Swe1p; forms part of the bud neck ring; regulates cytokinesis""",YER064C,VHR2,"""Non-essential nuclear protein; null mutation has global effects on transcription; VHR2 has a paralog ; VHR1 ; that arose from the whole genome duplication; relative distribution to the nucleus increases upon DNA replication stress"""
3137,HNM1_MID2,Fluconazole,RRT13,YER066W,Chr5,274601,274280,285154,283533,269894,312465,0.517396041,3.7020748,0.047937478,5.223025065,0.0,True,8932,True,True,"""Putative protein of unknown function; non-essential gene identified in a screen for mutants with decreased levels of rDNA transcription""",YER060W,FCY21,"""Putative purine-cytosine permease; very similar to Fcy2p but cannot substitute for its function"""
3137,HNM1_MID2,Fluconazole,ELM1,YKL048C,Chr5,274601,274280,285154,283424,196190,302655,0.517396041,3.7020748,0.047937478,3.704757184,,False,8823,True,True,"""Serine/threonine protein kinase; regulates the orientation checkpoint ; the morphogenesis checkpoint and the metabolic switch from fermentative to oxidative metabolism by phosphorylating the activation loop of Kin4p ; Hsl1p and Snf1p respectively; cooperates with Hsl7p in recruiting Hsl1p to the septin ring ; a prerequisite for subsequent recruitment ; phosphorylation ; and degradation of Swe1p; forms part of the bud neck ring; regulates cytokinesis""",YER060W,FCY21,"""Putative purine-cytosine permease; very similar to Fcy2p but cannot substitute for its function"""
3142,HUG1_ALO1,Fluconazole,RRT13,YER066W,Chr5,284696,274280,285154,283533,269894,312465,0.691860593,3.926632807,0.031003139,5.223025065,0.0,True,1163,True,True,"""Putative protein of unknown function; non-essential gene identified in a screen for mutants with decreased levels of rDNA transcription""",SUT093,,ncRNA_UNB
3142,HUG1_ALO1,Fluconazole,ELM1,YKL048C,Chr5,284696,274280,285154,283424,196190,302655,0.691860593,3.926632807,0.031003139,3.704757184,,False,1272,True,True,"""Serine/threonine protein kinase; regulates the orientation checkpoint ; the morphogenesis checkpoint and the metabolic switch from fermentative to oxidative metabolism by phosphorylating the activation loop of Kin4p ; Hsl1p and Snf1p respectively; cooperates with Hsl7p in recruiting Hsl1p to the septin ring ; a prerequisite for subsequent recruitment ; phosphorylation ; and degradation of Swe1p; forms part of the bud neck ring; regulates cytokinesis""",SUT093,,ncRNA_UNB
3142,HUG1_PGM2,Fluconazole,RRT13,YER066W,Chr5,284696,274280,285154,283533,269894,312465,0.631012808,3.865703313,0.034971776,5.223025065,0.0,True,1163,True,True,"""Putative protein of unknown function; non-essential gene identified in a screen for mutants with decreased levels of rDNA transcription""",SUT093,,ncRNA_UNB
3142,HUG1_PGM2,Fluconazole,ELM1,YKL048C,Chr5,284696,274280,285154,283424,196190,302655,0.631012808,3.865703313,0.034971776,3.704757184,,False,1272,True,True,"""Serine/threonine protein kinase; regulates the orientation checkpoint ; the morphogenesis checkpoint and the metabolic switch from fermentative to oxidative metabolism by phosphorylating the activation loop of Kin4p ; Hsl1p and Snf1p respectively; cooperates with Hsl7p in recruiting Hsl1p to the septin ring ; a prerequisite for subsequent recruitment ; phosphorylation ; and degradation of Swe1p; forms part of the bud neck ring; regulates cytokinesis""",SUT093,,ncRNA_UNB
3140,PLM2_HNM1,Fluconazole,RRT13,YER066W,Chr5,279872,274280,285154,283533,269894,312465,0.588050773,3.722903585,0.046105543,5.223025065,0.0,True,3661,True,True,"""Putative protein of unknown function; non-essential gene identified in a screen for mutants with decreased levels of rDNA transcription""",YER061C_NFR/NDR,CEM1,stable
3140,PLM2_HNM1,Fluconazole,ELM1,YKL048C,Chr5,279872,274280,285154,283424,196190,302655,0.588050773,3.722903585,0.046105543,3.704757184,,False,3552,True,True,"""Serine/threonine protein kinase; regulates the orientation checkpoint ; the morphogenesis checkpoint and the metabolic switch from fermentative to oxidative metabolism by phosphorylating the activation loop of Kin4p ; Hsl1p and Snf1p respectively; cooperates with Hsl7p in recruiting Hsl1p to the septin ring ; a prerequisite for subsequent recruitment ; phosphorylation ; and degradation of Swe1p; forms part of the bud neck ring; regulates cytokinesis""",YER061C_NFR/NDR,CEM1,stable
3142,RET2_EMP47,Fluconazole,RRT13,YER066W,Chr5,284696,274280,285154,283533,269894,312465,0.4162044,4.049080033,0.024306749,5.223025065,0.0,True,1163,True,True,"""Putative protein of unknown function; non-essential gene identified in a screen for mutants with decreased levels of rDNA transcription""",SUT093,,ncRNA_UNB
3142,RET2_EMP47,Fluconazole,ELM1,YKL048C,Chr5,284696,274280,285154,283424,196190,302655,0.4162044,4.049080033,0.024306749,3.704757184,,False,1272,True,True,"""Serine/threonine protein kinase; regulates the orientation checkpoint ; the morphogenesis checkpoint and the metabolic switch from fermentative to oxidative metabolism by phosphorylating the activation loop of Kin4p ; Hsl1p and Snf1p respectively; cooperates with Hsl7p in recruiting Hsl1p to the septin ring ; a prerequisite for subsequent recruitment ; phosphorylation ; and degradation of Swe1p; forms part of the bud neck ring; regulates cytokinesis""",SUT093,,ncRNA_UNB
3139,RET2_EMP70,Fluconazole,RRT13,YER066W,Chr5,279640,274280,285154,283533,269894,312465,0.410349966,3.944169492,0.02993982,5.223025065,0.0,True,3893,True,True,"""Putative protein of unknown function; non-essential gene identified in a screen for mutants with decreased levels of rDNA transcription""",YER061C_NFR/NDR,CEM1,stable
3139,RET2_EMP70,Fluconazole,ELM1,YKL048C,Chr5,279640,274280,285154,283424,196190,302655,0.410349966,3.944169492,0.02993982,3.704757184,,False,3784,True,True,"""Serine/threonine protein kinase; regulates the orientation checkpoint ; the morphogenesis checkpoint and the metabolic switch from fermentative to oxidative metabolism by phosphorylating the activation loop of Kin4p ; Hsl1p and Snf1p respectively; cooperates with Hsl7p in recruiting Hsl1p to the septin ring ; a prerequisite for subsequent recruitment ; phosphorylation ; and degradation of Swe1p; forms part of the bud neck ring; regulates cytokinesis""",YER061C_NFR/NDR,CEM1,stable
3143,SNA4_VAC8,Fluconazole,RRT13,YER066W,Chr5,285154,274280,285154,283533,269894,312465,0.532714753,4.276657081,0.015273378,5.223025065,0.0,True,1621,True,True,"""Putative protein of unknown function; non-essential gene identified in a screen for mutants with decreased levels of rDNA transcription""",SUT093,,ncRNA_UNB
3143,SNA4_VAC8,Fluconazole,ELM1,YKL048C,Chr5,285154,274280,285154,283424,196190,302655,0.532714753,4.276657081,0.015273378,3.704757184,,False,1730,True,True,"""Serine/threonine protein kinase; regulates the orientation checkpoint ; the morphogenesis checkpoint and the metabolic switch from fermentative to oxidative metabolism by phosphorylating the activation loop of Kin4p ; Hsl1p and Snf1p respectively; cooperates with Hsl7p in recruiting Hsl1p to the septin ring ; a prerequisite for subsequent recruitment ; phosphorylation ; and degradation of Swe1p; forms part of the bud neck ring; regulates cytokinesis""",SUT093,,ncRNA_UNB
3142,SSH1_ERV25,Fluconazole,RRT13,YER066W,Chr5,284696,274280,285154,283533,269894,312465,0.650378982,3.71107536,0.047115542,5.223025065,0.0,True,1163,True,True,"""Putative protein of unknown function; non-essential gene identified in a screen for mutants with decreased levels of rDNA transcription""",SUT093,,ncRNA_UNB
3142,SSH1_ERV25,Fluconazole,ELM1,YKL048C,Chr5,284696,274280,285154,283424,196190,302655,0.650378982,3.71107536,0.047115542,3.704757184,,False,1272,True,True,"""Serine/threonine protein kinase; regulates the orientation checkpoint ; the morphogenesis checkpoint and the metabolic switch from fermentative to oxidative metabolism by phosphorylating the activation loop of Kin4p ; Hsl1p and Snf1p respectively; cooperates with Hsl7p in recruiting Hsl1p to the septin ring ; a prerequisite for subsequent recruitment ; phosphorylation ; and degradation of Swe1p; forms part of the bud neck ring; regulates cytokinesis""",SUT093,,ncRNA_UNB
3139,SSH1_ORM2,Fluconazole,RRT13,YER066W,Chr5,279640,274280,285154,283533,269894,312465,0.590850364,4.02433265,0.025498953,5.223025065,0.0,True,3893,True,True,"""Putative protein of unknown function; non-essential gene identified in a screen for mutants with decreased levels of rDNA transcription""",YER061C_NFR/NDR,CEM1,stable
